evidence_id	source	source_locator	prior_locator_id	short_japanese_anchor	quote_state	evidence_class	analytic_function	note
T10-E155	V13	V13 / p-005.xhtml para 568	V13-L057	連邦軍、という名の巨大な組織、その名前であたかも全員が同胞であるかのように錯覚させていただけの、無数の属性の成員から成る集団...	EXACT_VERIFIED	NV	institutional_memory_archive	Retained from V13 canonical locator after contextual rereading.
T10-E156	V13	V13 / p-005.xhtml para 574	V13-L058	臣民の結束を防ぐため、あえて民の間には無数の区別を残し反目を誘発し、そのばらばらの民の集団を貴族が隷属させて貴族同士は血縁と...	EXACT_VERIFIED	CS	formal_status_rights_citizenship	Retained from V13 canonical locator after contextual rereading.
T10-E157	V13	V13 / p-005.xhtml para 575	V13-L059	その貴族という紐帯を革命により廃し、けれど市民の間の無数の亀裂は放置したまま名前だけの民主制を敷いた連邦は、そうであるのだか...	EXACT_VERIFIED	CS	democracy_law_accountability	Retained from V13 canonical locator after contextual rereading.
T10-E158	V13	V13 / p-005.xhtml para 578	V13-L060	〈盗聴器〉という共和国の裏切りを、公表して報道させたのが決定打だった。	EXACT_VERIFIED	CS	information_public_speech	Retained from V13 canonical locator after contextual rereading.
T10-E159	V13	V13 / p-005.xhtml para 633	V13-L062	「俺だけでも充分だろうが、卿も後退するな。この基地が簡単には見捨てられないだけの手札を、エイティシックスの手元に残してやれ」	EXACT_VERIFIED	CS	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E160	V13	V13 / p-005.xhtml para 701	V13-L066	共和国人の避難先である属領モニトズオートは、西部戦線南部の戦闘属領ブラン・ロスとノイガルデニアに隣接する。即座に戦闘に巻きこ...	EXACT_VERIFIED	MI	welfare_refugee_capability	Retained from V13 canonical locator after contextual rereading.
T10-E161	V13	V13 / p-005.xhtml para 720	V13-L067	連邦大統領エルンストを人質とした集団は、属領モニトズオート、および隣接する戦闘属領ノイガルデニアを領土とした新生サンマグノリ...	EXACT_VERIFIED	MI	democracy_law_accountability	Retained from V13 canonical locator after contextual rereading.
T10-E162	V13	V13 / p-006.xhtml para 198	V13-L071	「それを君たちが言うのかい？エイティシックスを八六区に放りこんで、今も連邦の兵士たちを前線に閉じこめようとしている君たちが？...	EXACT_VERIFIED	CS	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E163	V13	V13 / p-007.xhtml para 44	V13-L083	連邦軍が崩壊するほどの狂乱に──彼でさえもが吞まれてしまっていた。	EXACT_VERIFIED	NV	military_political_instrumentality	Retained from V13 canonical locator after contextual rereading.
T10-E164	V13	V13 / p-007.xhtml para 76	V13-L086	おろかものはエイティシックスではない。仲間ではない。愚かで無力なあいつらなど、いない方がいっそマシだ。	EXACT_VERIFIED	BA	social_equality_race_othering	Retained from V13 canonical locator after contextual rereading.
T10-E165	V13	V13 / p-007.xhtml para 794	V13-L108	殺したのは連邦軍人でも、連邦軍そのものがリトの死を容認したりはしなかった。	EXACT_VERIFIED	MI	military_political_instrumentality	Retained from V13 canonical locator after contextual rereading.
T10-E166	V13	V13 / p-007.xhtml para 889	V13-L116	連邦も、連邦軍も、成員同士で恐怖しあった果てに、分裂して崩壊してしまった。	EXACT_VERIFIED	NV	military_political_instrumentality	Retained from V13 canonical locator after contextual rereading.
T10-E167	V13	V13 / p-007.xhtml para 900	V13-L117	安易に非道に走るのは怠慢だ。貴族の、指揮官の自分たちには許されない思考停止だ。	EXACT_VERIFIED	IT	hereditary_hierarchy_regression	Retained from V13 canonical locator after contextual rereading.
T10-E168	V13	V13 / p-007.xhtml para 974	V13-L121	「連邦本土から戦場が切り離される。西部戦線が──連邦の全戦線が、八六区になります！」	EXACT_VERIFIED	CS	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E169	V13	V13 / p-007.xhtml para 980	V13-L122	〈ジャガーノート〉とその処理装置に、一切の後退を許さぬために要塞壁と地雷原とを敷設した、共和国の戦場と同じように。	EXACT_VERIFIED	MI	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E170	V13	V13 / p-007.xhtml para 983	V13-L123	機動打撃群は、以降、リュストカマー戦区を死守。部隊の後退はこれを許可しない。	EXACT_VERIFIED	MI	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E171	V13	V13 / p-007.xhtml para 987	V13-L126	征路を〈レギオン〉に、退路を人の悪意に鎖される。	EXACT_VERIFIED	NV	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E172	V13	V13 / p-007.xhtml para 988	V13-L127	そのありかたは共和国で、八六区と呼ばれた戦場と何一つも変わらなかった。	EXACT_VERIFIED	NV	expendability_exit_blocked_return	Retained from V13 canonical locator after contextual rereading.
T10-E173	V14	p-001 ¶1	V14-L001	我ら、世界に誇る正義たらん	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	justice_legitimation_standard_identity	Retained from V14 canonical locator after contextual rereading.
T10-E174	V14	p-002 ¶9	V14-L002	戦場を逐おわれることでその混迷より距離を置き。司令部を離れることでその罪を逃れ。以もつて冷徹と正義を保てと。──軍も連邦そのものも事実上瓦が...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	institutional_comparative_control	Retained from V14 canonical locator after contextual rereading.
T10-E175	V14	p-002 ¶10	V14-L003	そう、彼ら〈戦史編へん纂さん室〉が任されたのは過去の戦史ではない。未来の戦史だ。〈レギオン〉から連邦を、人類を救うこれからの作戦の計画だ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	usable_freedom_self_government	Retained from V14 canonical locator after contextual rereading.
T10-E176	V14	p-002 ¶25	V14-L004	「それが、敗戦と非道の責を司令官一人に負わせ、汚名と罪咎ざいきゆうから逃された我らに課される、当然の役目だ。この連邦を護まもらんと散った数多...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	moral_political_responsibility	Retained from V14 canonical locator after contextual rereading.
T10-E177	V14	p-002 ¶29	V14-L005	「我らこそ、未いまだ彼らの献身に報いてはいない。……他家や民草をとやかく言えたものか」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	moral_political_responsibility	Retained from V14 canonical locator after contextual rereading.
T10-E178	V14	p-002 ¶34	V14-L006	「それに、たとえ家門を潰したところで困る我々ではないだろう。この期に及んで怯おびえ囀さえずるばかりのニワトリや遠とお吠ぼえの犬どもの中から、...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	hereditary_hierarchy_regression	Retained from V14 canonical locator after contextual rereading.
T10-E179	V14	p-004 ¶684	V14-L019	「勉強をしましょう。こんな時だからこそ。──戦争が終わる日のために」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	capability_scaffolding_infrastructure	Retained from V14 canonical locator after contextual rereading.
T10-E180	V14	p-005 ¶154	V14-L033	「残念だけどね。八六区の収容所と違うのは、殺されないってことだけだよ」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	expendability_exit_blocked_return	Retained from V14 canonical locator after contextual rereading.
T10-E181	V14	p-005 ¶198	V14-L038	「最初の呼びかけが必ず『連邦市民の同胞諸君』なんだ」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	formal_status_rights_citizenship	Retained from V14 canonical locator after contextual rereading.
T10-E182	V14	p-005 ¶205	V14-L040	「軍にやめさせられちゃった報道番組の、ニュースキャスターだ。第二次大攻勢からずっと険しい声してたけど、今は多分意識して、落ち着いた声出そうと...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	information_public_speech	Retained from V14 canonical locator after contextual rereading.
T10-E183	V14	p-005 ¶303	V14-L043	「敗まけて、追いつめられて、おかしくなるのは連邦だけじゃない。共和国だけでもない。誰も彼もがおかしくなる。おれも、エイティシックスだっておか...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	social_equality_race_othering	Retained from V14 canonical locator after contextual rereading.
T10-E184	V14	p-005 ¶313	V14-L045	「人は愚かじゃない。ただ、いつでも賢くはいられないというだけだ。戦場に吞のまれる。恐怖に吞のまれる。吞のまれた果てに、自分でも信じられないよ...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_fragmentation_and_recovery	Retained from V14 canonical locator after contextual rereading.
T10-E185	V14	p-005 ¶315	V14-L046	「〈レギオン〉だけでも、共和国だけでもなく。──おれたちはこの戦争そのものと戦わなければいけなかった。人を追いつめて、怯おびえさせて、愚かさ...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_fragmentation_and_recovery	Retained from V14 canonical locator after contextual rereading.
T10-E186	V14	p-005 ¶323	V14-L047	「……そうだな。リトを殺した奴には報いを受けてもらう。そしてだからこそ、連邦を裏切るわけにはいかない」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	moral_political_responsibility	Retained from V14 canonical locator after contextual rereading.
T10-E187	V14	p-005 ¶329	V14-L048	「だからこそ、法的に裁かせる。仲間殺しの子供殺しとして、生きてる限り、連邦が在あるかぎり後ろ指を指させて記録を残させてやる。汚名を着せられた...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	democracy_law_accountability	Retained from V14 canonical locator after contextual rereading.
T10-E188	V14	p-005 ¶331	V14-L049	シンは、シンこそが、赦ゆるしてなどいない。身勝手な正義でリトを殺し、あげくその身勝手を正当化しようとエイティシックスを人類の敵へと仕立てあげ...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	social_equality_race_othering	Retained from V14 canonical locator after contextual rereading.
T10-E189	V14	p-005 ¶334	V14-L050	「そのためにも、連邦は生き残らせないといけない。正義の国として。仲間殺し、子供殺しを市民の誰もが過あやまちだと指弾する国として復活させないと...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	justice_legitimation_standard_identity	Retained from V14 canonical locator after contextual rereading.
T10-E190	V14	p-005 ¶397	V14-L059	「だから言えなかった……言いたくなかった。連邦にはプロセッサーとしてのおれよりも、広域索敵の異能者としてのおれの方が有用性が高い。──後送さ...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	emergency_coercion	Retained from V14 canonical locator after contextual rereading.
T10-E191	V14	p-005 ¶400	V14-L060	シン自身の意志は全く無視したそうした運用も、十月攻勢からの連邦軍ならやってしまえる。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	usable_freedom_self_government	Retained from V14 canonical locator after contextual rereading.
T10-E192	V14	p-006 ¶306	V14-L073	「ここからは憶測になるが。──先の十二月攻勢での連邦全戦線の『同時』崩壊は、この精神攪乱型ヴァネシードのせいではないか？」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	political_recoverability	Retained from V14 canonical locator after contextual rereading.
T10-E193	V14	p-006 ¶307	V14-L074	連邦そのものを瓦が解かいさせた軍の崩壊は、ただ、連邦という国が内包していた脆ぜい弱じやく性、追いつめられた人の悪意と卑劣だけによるものではな...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	military_political_instrumentality	Retained from V14 canonical locator after contextual rereading.
T10-E194	V14	p-007 ¶413	V14-L108	第八六機動打撃群から、連邦市民の同胞たちへ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	formal_status_rights_citizenship	Retained from V14 canonical locator after contextual rereading.
T10-E195	V14	p-007 ¶420	V14-L109	「『合成食糧は共和国の誇る完璧食品ですが、その他にお好みの肉や野菜、調味料があるとよりおいしく食べられます。俺のおすすめは野生化した豚の肉と...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	welfare_refugee_capability	Retained from V14 canonical locator after contextual rereading.
T10-E196	V14	p-007 ¶567	V14-L117	古いアニメの主題歌だ。ヒーローものの。〈レギオン〉戦争が始まる前に、クレナたちが八六区に逐われるよりも前に、夢中になって見ていたアニメ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	expendability_exit_blocked_return	Retained from V14 canonical locator after contextual rereading.
T10-E197	V14	p-007 ¶568	V14-L118	懐なつかしいだろうと。十年も前に強制収容所に入れられたエイティシックスはこれより後の曲は知らないだろうと。わざわざ選んで流してくれたのだ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	social_equality_race_othering	Retained from V14 canonical locator after contextual rereading.
T10-E198	V14	p-008 ¶11	V14-L122	目を閉じたままの無様なんて、都合の悪いものを見ない無様なんて、この苦境では許されない甘えなのだから。民主制を選び勝ち取った自分たち連邦市民に...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	formal_status_rights_citizenship	Retained from V14 canonical locator after contextual rereading.
T10-E199	V14	p-008 ¶13	V14-L123	「我ら、世界に誇る正義たらん！ ──連邦市民の同胞たち、今日もこんばんは！」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	justice_legitimation_standard_identity	Retained from V14 canonical locator after contextual rereading.
T10-E200	V14	p-008 ¶23	V14-L128	戦争を終わらせねばならないのだから、戦争が終わって、市民どもが反省して、そうしてリトの名誉が回復されるのをきちんと見届けねばならないのだから...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	political_recoverability	Retained from V14 canonical locator after contextual rereading.
T10-E201	V14	p-008 ¶197	V14-L141	「共和国も、この連邦も。──エイティシックスを排斥し、受け入れなかった国だからおれたちも嬉き々きとして殺さつ戮りくするだろうとでも思っている...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	social_equality_race_othering	Retained from V14 canonical locator after contextual rereading.
T10-E202	V14	p-008 ¶201	V14-L142	迫害者と同じ下劣には堕おちないと決めた。憎ぞう悪おで矜きよう持じを穢けがさないと決めた。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	social_equality_race_othering	Retained from V14 canonical locator after contextual rereading.
T10-E203	V14	p-008 ¶202	V14-L143	絶望に染まらず、死に逃げず、最後まで笑って戦い抜くと決めた。そうして生き抜いたのが自分たちだ。今の、第八六機動打撃群のエイティシックスだ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	social_equality_race_othering	Retained from V14 canonical locator after contextual rereading.
T10-E204	V14	p-008 ¶224	V14-L147	「お前の掲げた世界は理想郷どころか地獄だ。一つの幸福もない。心一つも自由にならない。あるのはただ、二度と尽きない憎ぞう悪おだけで──それしか...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	usable_freedom_self_government	Retained from V14 canonical locator after contextual rereading.
T10-E205	V14	p-008 ¶582	V14-L186	魚と海え老びのシチュー。エイティシックスで、でも共和国市民だった母の得意料理。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	formal_status_rights_citizenship	Retained from V14 canonical locator after contextual rereading.
T10-E206	V14	p-009 ¶2	V14-L206	『我ら、世界に誇る正義たらん』。──つまり、連邦人の我らはすなわち正義である。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	justice_legitimation_standard_identity	Retained from V14 canonical locator after contextual rereading.
T10-E207	V14	p-009 ¶12	V14-L208	言葉も、思索も、自由も、意志も、怠惰で惰弱なニワトリ風ふ情ぜいが、手にして良よいものではなかったのだ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	information_public_speech	Retained from V14 canonical locator after contextual rereading.
T10-E208	V14	p-009 ¶15	V14-L209	「……我らギアーデは、再び帝国に戻るべきだ」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	hereditary_hierarchy_regression	Retained from V14 canonical locator after contextual rereading.
T10-E209	V14	p-009 ¶27	V14-L213	ギアーデ帝国最後の女帝、アウグスタ・フレデリカ・アデルアドラーを玉座に戴いただき。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	hereditary_hierarchy_regression	Retained from V14 canonical locator after contextual rereading.
T10-E210	Alter.1	仔猫 / OEBPS/part0020.xhtml ¶001	A1-L028	猫を飼う余裕は当然のようにある	EXACT_VERIFIED	NV/MI	institutional_comparative_control	Alter.1 audited story-level supplemental evidence.
T10-E211	Alter.1	仔猫 / OEBPS/part0020.xhtml ¶013	A1-L029	エイティシックスが飼っていたモノなんて汚らわしい	EXACT_VERIFIED	NV/CS	social_equality_race_othering	Alter.1 audited story-level supplemental evidence.
T10-E212	Alter.1	徒歩圏内 / OEBPS/part0025.xhtml ¶016	A1-L036	図書館でちょっと面白い記録を見つけて	EXACT_VERIFIED	CS/BA	capability_scaffolding_infrastructure	Alter.1 audited story-level supplemental evidence.
T10-E213	Alter.1	徒歩圏内 / OEBPS/part0025.xhtml ¶049	A1-L037	バスだの電車だのの公共交通機関を使おうという発想自体がない	EXACT_VERIFIED	NV	capability_scaffolding_infrastructure	Alter.1 audited story-level supplemental evidence.
T10-E214	Alter.1	徒歩圏内 / OEBPS/part0025.xhtml ¶053	A1-L038	歩いて三時間を徒歩圏内とか言ってしまう	EXACT_VERIFIED	NV	capability_scaffolding_infrastructure	Alter.1 audited story-level supplemental evidence.
T10-E215	Alter.1	怪物の殻の向こう / OEBPS/part0027.xhtml ¶042	A1-L041	次こそは、お前たちの手は必要ない	EXACT_VERIFIED	CS/MI	institutional_comparative_control	Alter.1 audited story-level supplemental evidence.
T10-E216	Alter.1	盃に射す影 / OEBPS/part0034.xhtml ¶108	A1-L053	国軍本部でプロセッサーの人事記録が見つかった	EXACT_VERIFIED	PF/MI	institutional_memory_archive	Alter.1 audited story-level supplemental evidence.
T10-E217	Alter.1	盃に射す影 / OEBPS/part0034.xhtml ¶110	A1-L054	家族の名前とか元々住んでいた場所は、ある程度確認できてる	EXACT_VERIFIED	CS/PF	institutional_memory_archive	Alter.1 audited story-level supplemental evidence.
T10-E218	Alter.1	盃に射す影 / OEBPS/part0034.xhtml ¶110	A1-L055	家は、今さら見ても、覚えてない知らない家だったけど	EXACT_VERIFIED	CS	institutional_comparative_control	Alter.1 audited story-level supplemental evidence.
T10-E219	Alter.1	かつて共に極光を見た / OEBPS/part0046.xhtml ¶046	A1-L066	ヴィーカは紫瑛種で王族で、レルヒェは……彼女の娘であったレルヒェリートは翠水種で隷民だ	EXACT_VERIFIED	NV/PF	hereditary_hierarchy_regression	Alter.1 audited story-level supplemental evidence.
T10-E220	Alter.1	ちなみにこの時のアネットとダスティン / OEBPS/part0050.xhtml ¶020	A1-L071	知覚同調の元となった異能者の一人がシンであることを、アネットは共和国にも連邦にも報告していない	EXACT_VERIFIED	NV/BA	institutional_comparative_control	Alter.1 audited story-level supplemental evidence.
T10-E221	Alter.1	七月十二日（レーナ誕生日）・その二 / OEBPS/part0057.xhtml ¶004	A1-L086	俺が個人的に物を贈るとややこしいことになる	EXACT_VERIFIED	CS/MI	institutional_comparative_control	Alter.1 audited story-level supplemental evidence.
T10-E222	V01	item/xhtml/p-014.xhtml ¶12	NEW_DIRECT_SOURCE_RETRIEVAL	エイティシックスは本人と家族全員の市民権の復活を見返りに、絶望的な戦場に 赴 く。	EXACT_VERIFIED	PF/NV/CS/MI	formal_status_rights_citizenship	Fresh direct Japanese-source retrieval retained because the precise institutional proposition is not fully represented by the canonical short-anchor locator.
T10-E223	V01	item/xhtml/p-014.xhtml ¶16	NEW_DIRECT_SOURCE_RETRIEVAL	『ああ。そのまさかだ。白ブタどもは、エイティシックスに市民権をくれてやるつもりなんざ、最初っからねぇんだよ』	EXACT_VERIFIED	PF/NV/CS/MI	formal_status_rights_citizenship	Fresh direct Japanese-source retrieval retained because the precise institutional proposition is not fully represented by the canonical short-anchor locator.
T10-E224	V01	item/xhtml/p-010.xhtml ¶295	NEW_DIRECT_SOURCE_RETRIEVAL	共和国は死んだのだ。九年前、その市民が同じ市民の 迫 害 を決めた時に、自らの手で。	EXACT_VERIFIED	PF/NV/CS/MI	democracy_law_accountability	Fresh direct Japanese-source retrieval retained because the precise institutional proposition is not fully represented by the canonical short-anchor locator.
T10-E225	V02	item/xhtml/p-006.xhtml ¶536	NEW_DIRECT_SOURCE_RETRIEVAL	「元兵卒と元士官じゃ、 選 択 肢 の 幅 が 違 う。この戦争が終わった時に、選べる道はなるべく多い方がいい」	EXACT_VERIFIED	PF/NV/CS/MI	capability_scaffolding_infrastructure	Fresh direct Japanese-source retrieval retained because the precise institutional proposition is not fully represented by the canonical short-anchor locator.
