evidence_id	source	source_locator	prior_locator_id	short_japanese_anchor	quote_state	evidence_class	analytic_function	note
T08-E110	V13	V13 / `p-007.xhtml` para 980	V13-L122	〈ジャガーノート〉とその処理装置に、一切の後退を許さぬために要塞壁と地雷原とを敷設した、共和国の戦場と同じように。	EXACT_VERIFIED	MI	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E111	V14	`p-001` ¶1	V14-L001	我ら、世界に誇る正義たらん	EXACT_VERIFIED	LI/PT	moral_response_boundary	Retained from canonical V2 locator after contextual rereading for T08.
T08-E112	V14	`p-002` ¶10	V14-L003	そう、彼ら〈戦史編へん纂さん室〉が任されたのは過去の戦史ではない。未来の戦史だ。〈レギオン〉から連邦を、人類を救うこれからの作戦の計画だ。	EXACT_VERIFIED	MI	rescue_failure	Retained from canonical V2 locator after contextual rereading for T08.
T08-E113	V14	`p-002` ¶25	V14-L004	「それが、敗戦と非道の責を司令官一人に負わせ、汚名と罪咎ざいきゆうから逃された我らに課される、当然の役目だ。この連邦を護まもらんと散った数多...	EXACT_VERIFIED	CS/MI	guilt_culpability	Retained from canonical V2 locator after contextual rereading for T08.
T08-E114	V14	`p-002` ¶29	V14-L005	「我らこそ、未いまだ彼らの献身に報いてはいない。……他家や民草をとやかく言えたものか」	EXACT_VERIFIED	CS/MI	punishment_accountability	Retained from canonical V2 locator after contextual rereading for T08.
T08-E115	V14	`p-002` ¶9	V14-L002	戦場を逐おわれることでその混迷より距離を置き。司令部を離れることでその罪を逃れ。以もつて冷徹と正義を保てと。──軍も連邦そのものも事実上瓦が...	EXACT_VERIFIED	MI	guilt_culpability	Retained from canonical V2 locator after contextual rereading for T08.
T08-E116	V14	`p-004` ¶294	V14-L012	大切なものは持って避難したにしても、帰ってきた時に自宅が荒らされていたら、きっと悲しいだろうから。	EXACT_VERIFIED	BA/IT	grief_mourning	Retained from canonical V2 locator after contextual rereading for T08.
T08-E117	V14	`p-005` ¶186	V14-L037	そうされたからことがあるこそ、自分たちはそれを、かつての自分に許さない。	EXACT_VERIFIED	CS/IT	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E118	V14	`p-005` ¶323	V14-L047	「……そうだな。リトを殺した奴には報いを受けてもらう。そしてだからこそ、連邦を裏切るわけにはいかない」	EXACT_VERIFIED	CS	punishment_accountability	Retained from canonical V2 locator after contextual rereading for T08.
T08-E119	V14	`p-005` ¶329	V14-L048	「だからこそ、法的に裁かせる。仲間殺しの子供殺しとして、生きてる限り、連邦が在あるかぎり後ろ指を指させて記録を残させてやる。汚名を着せられた...	EXACT_VERIFIED	CS/MI	punishment_accountability	Retained from canonical V2 locator after contextual rereading for T08.
T08-E120	V14	`p-005` ¶331	V14-L049	シンは、シンこそが、赦ゆるしてなどいない。身勝手な正義でリトを殺し、あげくその身勝手を正当化しようとエイティシックスを人類の敵へと仕立てあげ...	EXACT_VERIFIED	NV	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E121	V14	`p-005` ¶334	V14-L050	「そのためにも、連邦は生き残らせないといけない。正義の国として。仲間殺し、子供殺しを市民の誰もが過あやまちだと指弾する国として復活させないと...	EXACT_VERIFIED	CS/IT	moral_response_boundary	Retained from canonical V2 locator after contextual rereading for T08.
T08-E122	V14	`p-005` ¶352	V14-L053	エイティシックスはもう、共和国を憎んではいない。	EXACT_VERIFIED	CS/SI	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E123	V14	`p-005` ¶353	V14-L054	許したのとも違う。傷から逃れ、憎ぞう悪おから逃れ、そうすることで共和国の呪縛をも脱して、自分の生を生きようとしている。	EXACT_VERIFIED	CS/IT	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E124	V14	`p-006` ¶387	V14-L078	「いえ。見たら、泣いちゃいそうですから」	EXACT_VERIFIED	CS	grief_mourning	Retained from canonical V2 locator after contextual rereading for T08.
T08-E125	V14	`p-006` ¶397	V14-L079	そして泣いたら、立っていられなくなる。指揮官の、女王の、強い仮面が崩れてしまう。	EXACT_VERIFIED	NV/IT	grief_mourning	Retained from canonical V2 locator after contextual rereading for T08.
T08-E126	V14	`p-007` ¶111	V14-L089	「別にシンだってライデンの代わりは務まらないんだし、だから余計な責任感背負いこまなくていいし、ましてやシンの真似なんてしなくていいよってだけ...	EXACT_VERIFIED	CS/IT	responsibility_scope	Retained from canonical V2 locator after contextual rereading for T08.
T08-E127	V14	`p-007` ¶119	V14-L091	「僕は怒ってるし、それは怒って当然なんだと思う。その勢いで悪い言葉まで吐いたら後悔するけど、ましてやクーデターなんて馬鹿なこと言ってたのはそ...	EXACT_VERIFIED	CS	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E128	V14	`p-007` ¶121	V14-L092	自分たちは、本当は憎ぞう悪おで矜きよう持じを汚けがしたくないからと口を噤つぐんでしまうのではなく。	EXACT_VERIFIED	CS/RR	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E129	V14	`p-007` ¶298	V14-L100	「ライデン、そなた、──そなたの怒りをなかったことにしたくないのであろう？ 連邦市民らの非道をきちんと責めたい、そなたの怒りを、痛みを正面か...	EXACT_VERIFIED	CS	responsibility_scope	Retained from canonical V2 locator after contextual rereading for T08.
T08-E130	V14	`p-007` ¶304	V14-L101	「リトを悪魔と呼んだ者どもに、ふざけるなと叫びたいのであろう。……なれば叫べばよいではないか。連邦を攻め滅ぼすはなるほどやりすぎじゃが、怒り...	EXACT_VERIFIED	CS	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E131	V14	`p-007` ¶314	V14-L103	「あやつはいったん、収めることとしたのう。なるほど、エイティシックスらに万一にも叛はん逆ぎやくの意を持たせぬためには、あやつ自身が怒りに吞の...	EXACT_VERIFIED	CS/SI	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E132	V14	`p-007` ¶338	V14-L105	仇かたきであるフレデリカのことさえ、その時には子供だったのだから、責任はないのだからと憎むまいとした。	EXACT_VERIFIED	NV/RR	revenge_nonrevenge	Retained from canonical V2 locator after contextual rereading for T08.
T08-E133	V14	`p-007` ¶563	V14-L116	そう、怒りではなく笑いに交えて──示してやるための。	EXACT_VERIFIED	NV/IT	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E134	V14	`p-007` ¶73	V14-L081	とめてくれるシンがいたから、シンがとめてくれるとわかっていたから、ライデンは好き放題に連邦を憎めた。どれだけ自分が憎んでも、どれほど悪意を吐...	EXACT_VERIFIED	CS	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E135	V14	`p-007` ¶80	V14-L083	己の怒りで、憎ぞう悪おで。──機動打撃群全体を汚染しないために懸命に自制していたのだ。エイティシックスに連邦を、人類を滅ぼさせないために。	EXACT_VERIFIED	CS/SI	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E136	V14	`p-008` ¶11	V14-L122	目を閉じたままの無様なんて、都合の悪いものを見ない無様なんて、この苦境では許されない甘えなのだから。民主制を選び勝ち取った自分たち連邦市民に...	EXACT_VERIFIED	CS/LI	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E137	V14	`p-008` ¶13	V14-L123	「我ら、世界に誇る正義たらん！ ──連邦市民の同胞たち、今日もこんばんは！」	EXACT_VERIFIED	LI/CS	moral_response_boundary	Retained from canonical V2 locator after contextual rereading for T08.
T08-E138	V14	`p-008` ¶201	V14-L142	迫害者と同じ下劣には堕おちないと決めた。憎ぞう悪おで矜きよう持じを穢けがさないと決めた。	EXACT_VERIFIED	CS/RR	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E139	V14	`p-008` ¶224	V14-L147	「お前の掲げた世界は理想郷どころか地獄だ。一つの幸福もない。心一つも自由にならない。あるのはただ、二度と尽きない憎ぞう悪おだけで──それしか...	EXACT_VERIFIED	CS/IT	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E140	V14	`p-008` ¶228	V14-L148	「現在、君の属する部隊を制圧目標に、精神攪乱型ヴァネシードの再展開が準備されている。君と会話をしたいから、君たち全員を救助したいから、前回は...	EXACT_VERIFIED	CS/MI	rescue_failure	Retained from canonical V2 locator after contextual rereading for T08.
T08-E141	V14	`p-008` ¶23	V14-L128	戦争を終わらせねばならないのだから、戦争が終わって、市民どもが反省して、そうしてリトの名誉が回復されるのをきちんと見届けねばならないのだから...	EXACT_VERIFIED	CS/IT	regret_reflection	Retained from canonical V2 locator after contextual rereading for T08.
T08-E142	V14	`p-008` ¶242	V14-L150	「見くびるな。過去の傷よりも未来を選んだおれの仲間が、憎き悪ずに囚とらわれたお前たちのような亡霊に負けるものか」	EXACT_VERIFIED	CS/LI	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E143	V14	`p-008` ¶367	V14-L164	けれどこの瞬間にはその衝動は、精神攪乱型ヴァネシードへの恐怖を蹴散らす猛烈な怒りを、一羽わの死の鳥に与えてくれた。	EXACT_VERIFIED	NV/IT	anger_hatred	Retained from canonical V2 locator after contextual rereading for T08.
T08-E144	V14	`p-008` ¶557	V14-L181	「おかげでシンのところに行けた。シンを助けられたわ。だから……」	EXACT_VERIFIED	CS/BA	rescue_failure	Retained from canonical V2 locator after contextual rereading for T08.
T08-E145	V14	`p-008` ¶618	V14-L192	『父さんも母さんも戦死した時に、母さんが死んだのはお前のせいだと。だから罪シ咎ンなんて名前なんだと。絞め殺されて、死んだから、死者の声が聞こ...	EXACT_VERIFIED	CS/PF	guilt_culpability	Retained from canonical V2 locator after contextual rereading for T08.
T08-E146	V14	`p-008` ¶622	V14-L193	『兄さんがおれを許してないから、いつまでも傷が残っているんだと思ってた。でもそうじゃなくて、兄さんはおれを憎んでなんかいなくて、おれも兄さん...	EXACT_VERIFIED	CS/RR	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E147	V14	`p-008` ¶629	V14-L194	『許せていなかった。だからまだ傷のままだった。だからそれを衝つかれただけで、あんなにもたやすく堕おちてしまった。兄さんの姿で首を絞められただ...	EXACT_VERIFIED	CS	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E148	V14	`p-008` ¶643	V14-L195	「傷を抉えぐられたら、痛いのは当然です。今はどう思っていても、傷つけられたその時に痛かったことには変わりはないんです。……赦ゆるせてないから...	EXACT_VERIFIED	CS/IT	forgiveness_nonforgiveness	Retained from canonical V2 locator after contextual rereading for T08.
T08-E149	V14	`p-008` ¶650	V14-L196	「そんなに自分を貶おとしめて責めないで」	EXACT_VERIFIED	CS	responsibility_scope	Retained from canonical V2 locator after contextual rereading for T08.
T08-E150	V14	`p-008` ¶656	V14-L198	『絞め殺されたのも、おれのせいだと責められたのも。兄さんに見放されたと思ったのも。痛かった。ずっと、苦しかった──……』	EXACT_VERIFIED	CS/LI	responsibility_scope	Retained from canonical V2 locator after contextual rereading for T08.
T08-E151	V14	`p-008` ¶663	V14-L199	そこにはいないレーナにまるで縋すがりつくようにして、とうとう、声をあげて泣きだした。	EXACT_VERIFIED	BA	grief_mourning	Retained from canonical V2 locator after contextual rereading for T08.
T08-E152	V14	`p-009` ¶2	V14-L206	『我ら、世界に誇る正義たらん』。──つまり、連邦人の我らはすなわち正義である。	EXACT_VERIFIED	LI/IT	moral_response_boundary	Retained from canonical V2 locator after contextual rereading for T08.
T08-E153	A1	OEBPS/part0046.xhtml ¶37	NEW_DIRECT_SOURCE_RETRIEVAL	恨まれていて当然だとヴィーカは思っているけれど、マルティナはレルヒェリートを失った七年前から、そんな素振りを一切、見せたことはない。	EXACT_VERIFIED	CS/NV/PF	resentment_counterexample	Supplemental control: Vika expects resentment after loss, but Martina does not display it.
T08-E154	A1	OEBPS/part0056.xhtml ¶8	NEW_DIRECT_SOURCE_RETRIEVAL	「あなた今月誕生日でしょ。いろいろ迷惑かけたから、まあお詫びにってことで」	EXACT_VERIFIED	CS/NV/PF	low_stakes_apology	Supplemental low-pressure apology register: ordinary birthday gift framed as compensation for inconvenience.
