evidence_id	source	source_locator	prior_locator_id	short_japanese_anchor	quote_state	evidence_class	analytic_function	note
T11-E135	V13	V13 / p-007.xhtml para 799	V13-L111	リトの死を理由にして連邦軍人全員が、無情な悪鬼であるかのようには振舞いたくない。	EXACT_VERIFIED	BA	representational_othering_and_information_warfare	Retained from V13 canonical locator after contextual rereading.
T11-E136	V13	V13 / p-007.xhtml para 885	V13-L115	「ただし──リュストカマー基地への帰還だけは、許可できません。……ミリーゼ大佐、ペンローズ少佐はとりわけ、ご存じでしょう。全...	EXACT_VERIFIED	MI	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E137	V13	V13 / p-007.xhtml para 900	V13-L117	安易に非道に走るのは怠慢だ。貴族の、指揮官の自分たちには許されない思考停止だ。	EXACT_VERIFIED	IT	blood_caste_and_inherited_hierarchy	Retained from V13 canonical locator after contextual rereading.
T11-E138	V13	V13 / p-007.xhtml para 950	V13-L119	「エイティシックスの女王たるわたしを首都に留め、彼らへの人質にする。これから必ず、憤りや恨みや叛意さえ抱くだろう彼らに、なお...	EXACT_VERIFIED	CS	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E139	V13	V13 / p-007.xhtml para 952	V13-L120	「エイティシックスに裏切らせず、逆らわせず。これまでと同じように〈レギオン〉への爪牙とする。──そのための、わたしは人質でし...	EXACT_VERIFIED	CS	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E140	V13	V13 / p-007.xhtml para 974	V13-L121	「連邦本土から戦場が切り離される。西部戦線が──連邦の全戦線が、八六区になります！」	EXACT_VERIFIED	CS	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E141	V13	V13 / p-007.xhtml para 980	V13-L122	〈ジャガーノート〉とその処理装置に、一切の後退を許さぬために要塞壁と地雷原とを敷設した、共和国の戦場と同じように。	EXACT_VERIFIED	MI	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E142	V13	V13 / p-007.xhtml para 983	V13-L123	機動打撃群は、以降、リュストカマー戦区を死守。部隊の後退はこれを許可しない。	EXACT_VERIFIED	MI	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E143	V13	V13 / p-007.xhtml para 987	V13-L126	征路を〈レギオン〉に、退路を人の悪意に鎖される。	EXACT_VERIFIED	NV	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E144	V13	V13 / p-007.xhtml para 988	V13-L127	そのありかたは共和国で、八六区と呼ばれた戦場と何一つも変わらなかった。	EXACT_VERIFIED	NV	sector_exposure_and_blocked_return	Retained from V13 canonical locator after contextual rereading.
T11-E145	V14	p-004 paragraph 356	V14-L016	「オレらはエイティシックスだ。あの八六区でだって絶望とかしないで生き残ったんだから、一度はそうやって耐えきったんだから、二度目だってやってや...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	reclaimed_identity_without_essence	Retained from V14 canonical locator after contextual rereading.
T11-E146	V14	p-005 paragraph 53	V14-L022	「ごめん。でも、駄目だよ。だってシンたちが戦ってる。また八六区に閉じこめられて、それでも戦ってるんだ。それなら僕はいかないと」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	structural_comparison_control	Retained from V14 canonical locator after contextual rereading.
T11-E147	V14	p-005 paragraph 55	V14-L023	だって僕は、戦い抜き生き抜くことを誇りとした──エイティシックスの一人なのだから。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	reclaimed_identity_without_essence	Retained from V14 canonical locator after contextual rereading.
T11-E148	V14	p-005 paragraph 154	V14-L033	「残念だけどね。八六区の収容所と違うのは、殺されないってことだけだよ」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	persecution_exclusion_and_scapegoating	Retained from V14 canonical locator after contextual rereading.
T11-E149	V14	p-005 paragraph 201	V14-L039	砕けてしまったけれど。砕けたままで、同じ者同士でのみ固まって他者を排除しようとする者も多いけれど。──もう一度違う者同士でも、まとまろうとし...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_transfer_and_sector_reproduction	Retained from V14 canonical locator after contextual rereading.
T11-E150	V14	p-005 paragraph 261	V14-L041	「連邦のために──俺たちエイティシックスを悪魔呼ばわりして化物呼ばわりして、八六区みたいなこの戦場に閉じこめやがったブタどものために、また俺...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	dehumanizing_and_instrumental_language	Retained from V14 canonical locator after contextual rereading.
T11-E151	V14	p-005 paragraph 294	V14-L042	「そうして、お前の先生を死なせるのか？ 共和国にはいた、連邦にだっているだろう戦おうとした人を？」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_transfer_and_sector_reproduction	Retained from V14 canonical locator after contextual rereading.
T11-E152	V14	p-005 paragraph 303	V14-L043	「敗まけて、追いつめられて、おかしくなるのは連邦だけじゃない。共和国だけでもない。誰も彼もがおかしくなる。おれも、エイティシックスだっておか...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_transfer_and_sector_reproduction	Retained from V14 canonical locator after contextual rereading.
T11-E153	V14	p-005 paragraph 331	V14-L049	シンは、シンこそが、赦ゆるしてなどいない。身勝手な正義でリトを殺し、あげくその身勝手を正当化しようとエイティシックスを人類の敵へと仕立てあげ...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	representational_othering_and_information_warfare	Retained from V14 canonical locator after contextual rereading.
T11-E154	V14	p-005 paragraph 352	V14-L053	エイティシックスはもう、共和国を憎んではいない。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	historical_specificity_and_comparative_control	Retained from V14 canonical locator after contextual rereading.
T11-E155	V14	p-007 paragraph 75	V14-L082	第一大隊長を、機動打撃群の死神の地位を代行する今は、全プロセッサー、全エイティシックスの事実上の頭となってしまった今は、ライデンの言葉や振舞...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	structural_comparison_control	Retained from V14 canonical locator after contextual rereading.
T11-E156	V14	p-007 paragraph 80	V14-L083	己の怒りで、憎ぞう悪おで。──機動打撃群全体を汚染しないために懸命に自制していたのだ。エイティシックスに連邦を、人類を滅ぼさせないために。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_transfer_and_sector_reproduction	Retained from V14 canonical locator after contextual rereading.
T11-E157	V14	p-007 paragraph 90	V14-L086	強大と膨大を極めた〈レギオン〉を相手には晴らせない劣等感と恐怖を、弱くて数も少ないエイティシックスに転てん嫁かした共和国の白ブタと、同じ振舞...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	fear_transfer_and_sector_reproduction	Retained from V14 canonical locator after contextual rereading.
T11-E158	V14	p-007 paragraph 420	V14-L109	「『合成食糧は共和国の誇る完璧食品ですが、その他にお好みの肉や野菜、調味料があるとよりおいしく食べられます。俺のおすすめは野生化した豚の肉と...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	ordinary_particularity_counter_erasure	Retained from V14 canonical locator after contextual rereading.
T11-E159	V14	p-007 paragraph 559	V14-L113	この投稿は、レシピもそれにまつわる笑い話も、全てがエイティシックスたちの抵抗だ。苦境でも笑うこと。悪意を笑い飛ばすこと。そして知らせること。...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	ordinary_particularity_counter_erasure	Retained from V14 canonical locator after contextual rereading.
T11-E160	V14	p-007 paragraph 561	V14-L115	笑うし楽しむし好きな料理もあれば下手な物事もある、どこにでもいるただの人間なのだと。化物なんかじゃない、化物と無闇に恐れ忌いみ嫌きらわれれば...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	ordinary_particularity_counter_erasure	Retained from V14 canonical locator after contextual rereading.
T11-E161	V14	p-007 paragraph 567	V14-L117	古いアニメの主題歌だ。ヒーローものの。〈レギオン〉戦争が始まる前に、クレナたちが八六区に逐われるよりも前に、夢中になって見ていたアニメ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	ordinary_particularity_counter_erasure	Retained from V14 canonical locator after contextual rereading.
T11-E162	V14	p-007 paragraph 568	V14-L118	懐なつかしいだろうと。十年も前に強制収容所に入れられたエイティシックスはこれより後の曲は知らないだろうと。わざわざ選んで流してくれたのだ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	ordinary_particularity_counter_erasure	Retained from V14 canonical locator after contextual rereading.
T11-E163	V14	p-008 paragraph 7	V14-L121	「エイティシックスは化物なんかじゃないって。同じ人間、同胞だって。本当は自分でわかってるってことじゃないか……！」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	dehumanizing_and_instrumental_language	Retained from V14 canonical locator after contextual rereading.
T11-E164	V14	p-008 paragraph 95	V14-L134	「我々は君たちを歓迎する。何な故ぜなら我々〈レギオン〉はその多くが、君たちと同じエイティシックスだ。同胞たる君たちを、決して悪いようにはしな...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	persecution_exclusion_and_scapegoating	Retained from V14 canonical locator after contextual rereading.
T11-E165	V14	p-008 paragraph 197	V14-L141	「共和国も、この連邦も。──エイティシックスを排斥し、受け入れなかった国だからおれたちも嬉き々きとして殺さつ戮りくするだろうとでも思っている...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	anti_essentialism_and_individual_differentiation	Retained from V14 canonical locator after contextual rereading.
T11-E166	V14	p-008 paragraph 201	V14-L142	迫害者と同じ下劣には堕おちないと決めた。憎ぞう悪おで矜きよう持じを穢けがさないと決めた。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	anti_essentialism_and_individual_differentiation	Retained from V14 canonical locator after contextual rereading.
T11-E167	V14	p-008 paragraph 202	V14-L143	絶望に染まらず、死に逃げず、最後まで笑って戦い抜くと決めた。そうして生き抜いたのが自分たちだ。今の、第八六機動打撃群のエイティシックスだ。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	reclaimed_identity_without_essence	Retained from V14 canonical locator after contextual rereading.
T11-E168	V14	p-008 paragraph 582	V14-L186	魚と海え老びのシチュー。エイティシックスで、でも共和国市民だった母の得意料理。	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	ordinary_particularity_counter_erasure	Retained from V14 canonical locator after contextual rereading.
T11-E169	V14	p-009 paragraph 18	V14-L210	「ギアーデは今度こそ、正当なる真紅の血統の下もとに統治されるべきだ」	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	blood_caste_and_inherited_hierarchy	Retained from V14 canonical locator after contextual rereading.
T11-E170	V14	p-010 paragraph 4	V14-L217	最終篇『八六区篇』スタートということで、あちこちで懐なつかしの一巻を意識してみましたが、改めて読み返すとシンとレーナは一巻から関係性が本当に...	EXACT_VERIFIED	PF/CS/NV/MI/LI as classified in V14 deep reading	historical_specificity_and_comparative_control	Retained from V14 canonical locator after contextual rereading.
T11-E171	Alter.1	常闇のヘブンリー・ブルー / OEBPS/part0018.xhtml ¶019	A1-L024	日常の中の些細なイベントを楽しむことに、エイティシックスの彼らは素直で貪欲だ	EXACT_VERIFIED	NV	ordinary_particularity_counter_erasure	Alter.1 audited story-level supplemental evidence.
T11-E172	Alter.1	仔猫 / OEBPS/part0020.xhtml ¶001	A1-L028	猫を飼う余裕は当然のようにある	EXACT_VERIFIED	NV/MI	ordinary_particularity_counter_erasure	Alter.1 audited story-level supplemental evidence.
T11-E173	Alter.1	仔猫 / OEBPS/part0020.xhtml ¶013	A1-L029	エイティシックスが飼っていたモノなんて汚らわしい	EXACT_VERIFIED	NV/CS	ordinary_particularity_counter_erasure	Alter.1 audited story-level supplemental evidence.
T11-E174	Alter.1	かつて共に極光を見た / OEBPS/part0046.xhtml ¶046	A1-L066	ヴィーカは紫瑛種で王族で、レルヒェは……彼女の娘であったレルヒェリートは翠水種で隷民だ	EXACT_VERIFIED	NV/PF	blood_caste_and_inherited_hierarchy	Alter.1 audited story-level supplemental evidence.
T11-E175	V01	item/xhtml/p-005.xhtml paragraph 88	NEW_DIRECT_SOURCE_RETRIEVAL	共和国内に居住する 有色種 を 帝 国 に 与 する敵性市民と認定。市民権を 剝 奪 し、 監 視 対象者として八五区外の強制収容所に 隔 離 する法律である。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	legal_denaturalization_and_nonpersonhood	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E176	V01	item/xhtml/p-005.xhtml paragraph 89	NEW_DIRECT_SOURCE_RETRIEVAL	無論、共和国の 誇 る憲法にも五色旗の精神にも明確に反する法だ。また 帝 国 出身者でも 白 系 種 は対象外、かつ 帝 国 出身 ではない 有色種 も収容対象という、 露 骨 な人種差別政策でもあった。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	racial_classification_and_group_boundary	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E177	V01	item/xhtml/p-005.xhtml paragraph 94	NEW_DIRECT_SOURCE_RETRIEVAL	正当化する優生思想が 瞬 く 間 に流布した。近代民主主義という先進的で人道的な、最高の政体を世界で初めて樹立した 白 系 種 こそが最も優良な人種であり、前時代的で非道な 帝 国 主義の 有色種 はその全てが 劣 等 種 。 野 蛮 で 愚 鈍 な人間もどき、進化に失敗した人型の 豚 にすぎないのだと。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	dehumanizing_and_instrumental_language	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E178	V01	item/xhtml/p-005.xhtml paragraph 95	NEW_DIRECT_SOURCE_RETRIEVAL	かくて全ての 有色種 は強制収容所に送られ、兵役とグラン・ミュール建造の労役を課された。それら費用には接収された彼らの資産が 充 当 され、市民達は兵役と労役と戦時増税を 回 避 してのけた 人道的な 政府を高く 称 賛 した。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	concentration_coercion_and_expropriation	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E179	V01	item/xhtml/p-005.xhtml paragraph 100	NEW_DIRECT_SOURCE_RETRIEVAL	エイティシックスは人間ではないのだから 、 奴らを乗せればそれは有人機ではなく無人機だ 。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	dehumanizing_and_instrumental_language	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E180	V01	item/xhtml/p-014.xhtml paragraph 12	NEW_DIRECT_SOURCE_RETRIEVAL	エイティシックスは本人と家族全員の市民権の復活を見返りに、絶望的な戦場に 赴 く。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	legal_denaturalization_and_nonpersonhood	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E181	V01	item/xhtml/p-014.xhtml paragraph 16	NEW_DIRECT_SOURCE_RETRIEVAL	『ああ。そのまさかだ。白ブタどもは、エイティシックスに市民権をくれてやるつもりなんざ、最初っからねぇんだよ』	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	legal_denaturalization_and_nonpersonhood	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E182	V01	item/xhtml/p-014.xhtml paragraph 28	NEW_DIRECT_SOURCE_RETRIEVAL	『プロセッサーの大半は任期満了までに戦死するから、市民権 云 々 の話なんざ 反 古 にしてもそれは問題ねぇ。問題なのは 俺 達みたいな、死ななきゃおかしい戦場で何年も生き残っちまう〝号持ち〟だ。生き残った分頭も回るし、他のエイティシックスからすりゃ 英 雄 だ。反乱の火種になっても困ると、そう思ったんだろ』	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	disposability_and_utility	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E183	V01	item/xhtml/p-014.xhtml paragraph 260	NEW_DIRECT_SOURCE_RETRIEVAL	「終戦後にエイティシックスを生き残らせれば、彼らへのあらゆる仕打ちが 批 難 と 補 償 の対象となる。強制収容、財産接収、兵役強制。何もかも全てだ。財産の 補 塡 と 賠 償 金 だけでもどれほどの額になるだろうな。そのための増税を、 今 更 共和国市民が受け入れると？」	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	genocide_erasure_and_archive	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E184	V01	item/xhtml/p-014.xhtml paragraph 262	NEW_DIRECT_SOURCE_RETRIEVAL	「それに、もし周辺諸国が生き残っていれば、 有色種 である彼らに、 同 胞 迫 害 の事実を知られることになる。面目を失い信用を失い、共和国は永遠に 迫 害 者 の 汚 名 を歴史に刻むだろう。……それら全ての不都合が、エイティシックスを 全 滅 させさえすれば 回 避 できるのだ」	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	genocide_erasure_and_archive	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E185	V01	item/xhtml/p-014.xhtml paragraph 265	NEW_DIRECT_SOURCE_RETRIEVAL	「そうだね。 言 い 添 えておくと、強制収容所でもグラン・ミュールでも死者の記録も墓も残させていないし、戦死したプロセッサーの人事ファイルは全て 破 棄 されている。 全 滅 と同時に、彼らは存在しなかったことになる。存在しない者は 迫 害 できない。共和国の 無 謬 性 を 損 なう事実など、何もなかったことになるのだよ」	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	genocide_erasure_and_archive	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E186	V01	item/xhtml/p-008.xhtml paragraph 132	NEW_DIRECT_SOURCE_RETRIEVAL	「……それは、もちろん差別されるのは 辛 いし、 悔 しい。収容所での暮らしは 辛 かったし、戦うのはいつまでも 怖 いよ。だからそれを私達に 押 しつけて、エイティシックスは人間じゃなくて 家 畜 だから構わないとか言うような 奴 らのことは、やっぱり好きにはなれないな」	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	anti_essentialism_and_individual_differentiation	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E187	V01	item/xhtml/p-008.xhtml paragraph 138	NEW_DIRECT_SOURCE_RETRIEVAL	自分だけではない。アンジュもそうだし、……何も語らないけれどおそらくシンもだ。 迫 害 者 の血を引く 白 系 種 との混血や、強制収容の口実となった 帝 国 系 の、それも貴種の血統はエイティシックス達の 憤 懣 の 捌 け 口 となりやすかったし、共和国では 極 端 な少数派である東方・南方系の民族も特に理由もなく同様だった。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	persecution_exclusion_and_scapegoating	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E188	V01	item/xhtml/p-010.xhtml paragraph 303	NEW_DIRECT_SOURCE_RETRIEVAL	『おれ達の二、三歳下の者で最後、というところでしょう。強制収容以降エイティシックスは人口の再生産が出来ていませんし、収容当時乳幼児だった者は大半が死にましたから』	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	concentration_coercion_and_expropriation	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E189	V01	item/xhtml/p-010.xhtml paragraph 310	NEW_DIRECT_SOURCE_RETRIEVAL	つまり、共和国には、エイティシックスを 豚 と 蔑 みながらその 豚 の子供を 弄 んだ者や、 豚 の内臓を移植して生きながらえた者がいるということだ。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	dehumanizing_and_instrumental_language	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E190	V01	item/xhtml/p-010.xhtml paragraph 312	NEW_DIRECT_SOURCE_RETRIEVAL	『〈レギオン〉は減らない。でも、エイティシックスはじきに 絶 滅 する。その時、 白系種 は戦えますか？ 戦い方も知らない、戦場を知る者もいない、兵役も戦費の負担も エイティシックス に 押 しつけることを一度覚えてしまったあなた達が、今度は進んで戦えますか？』	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	genocide_erasure_and_archive	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E191	V01	item/xhtml/p-021.xhtml paragraph 31	NEW_DIRECT_SOURCE_RETRIEVAL	その合間に、かつて強制収容に反対した者や、友人や身内を 匿 おうとした者、心を傷めて 辞 めた元ハンドラーを訪ねて、彼らが覚えているエイティシックス達の名前や 人 柄 や言葉を記録した。公式記録は消せても 記 憶 は 奪 えない。もし共和国が 滅 びてしまっても、いつか 誰 かが見つけて知ってくれるように。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	genocide_erasure_and_archive	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E192	V11	item/xhtml/p-012.xhtml paragraph 82	NEW_DIRECT_SOURCE_RETRIEVAL	死体の山は、銀髪銀瞳の 白 系 種 ばかりだ。 有色種 が死んでいないわけではない。ただ総人口に対する割合が、 白 系 種 は極端に多いから戦死者の割合においても多くなるだけだ。人口比でいえば 白 系 種 と 有色種 の戦死者に、対した差はないはずだ。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	historical_specificity_and_comparative_control	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E193	V11	item/xhtml/p-012.xhtml paragraph 86	NEW_DIRECT_SOURCE_RETRIEVAL	あいつらのせいだ。戦場で死なない 奴 ら。俺たちを殺して、きっと 嗤 ってる 奴 ら。帝国の血統。暴君の 裔 。 俺たちじゃない 奴 ら。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	fear_transfer_and_sector_reproduction	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E194	V11	item/xhtml/p-016.xhtml paragraph 11	NEW_DIRECT_SOURCE_RETRIEVAL	その身に銀一色しか持たない 白 系 種 の共和国市民たちとはまるで違う、様々な色彩の髪と瞳。 稀 に肌の色さえ異なる、異民族の少年少女たち。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	racial_classification_and_group_boundary	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E195	V11	item/xhtml/p-016.xhtml paragraph 67	NEW_DIRECT_SOURCE_RETRIEVAL	自分たちは全世界のあらゆる民族に優越する優良種だと、まだ本気で信じている。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	racial_classification_and_group_boundary	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E196	V11	item/xhtml/p-018.xhtml paragraph 99	NEW_DIRECT_SOURCE_RETRIEVAL	現時点までに政治家と高級官僚、第一区在住の旧貴族階級の避難は滞りなく完了。現在第二区から第五区までの 白 銀 種 と、軍人のうち将官、佐官クラスが列車に乗りこみ、あるいは搭乗便を待っているところである。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	blood_caste_and_inherited_hierarchy	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E197	V11	item/xhtml/p-018.xhtml paragraph 115	NEW_DIRECT_SOURCE_RETRIEVAL	「ああそうだ。避難の第一便で逃げ去った、政府高官と元貴族ども。 奴 らは市民どもに気づかれる前に進発して、市民の目の前にはこれから逃げる軍人を配していったのだ。後回しにされる市民の不満への、スケープゴートとしてな。……そういうところはさすが、熟達しているな」	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	persecution_exclusion_and_scapegoating	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E198	V11	item/xhtml/p-018.xhtml paragraph 119	NEW_DIRECT_SOURCE_RETRIEVAL	連邦にエイティシックスを返却させ、大攻勢以前と同様に防衛戦力として使用すると。連邦から課せられた共和国市民の防衛負担を、大攻勢以前同様にゼロにすると。 謳 って市民から支持を得ていた聖マグノリア純血純白憂国騎士団──シンたちの言う洗濯洗剤だが、結局エイティシックスを取り戻せず、挙句〈レギオン〉の攻勢で国土を放棄する破目にまで陥ったことで、支持を失って失脚したらしい。その彼らを。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	disposability_and_utility	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E199	V12	item/xhtml/p-008.xhtml paragraph 616	NEW_DIRECT_SOURCE_RETRIEVAL	さっきから周囲の視線が妙にちくちく痛いのかと、アネットは思う。多民族国家の連邦には 白 系 種 の住民も多い。私服のアネットを共和国軍人だとは見分けられないはずなのだが、つまり共和国人でなくとも 白 系 種 全体の評判がとばっちりで下がっているのだろう。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	racial_classification_and_group_boundary	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E200	V12	item/xhtml/p-008.xhtml paragraph 617	NEW_DIRECT_SOURCE_RETRIEVAL	やあねえ 白髪頭 よ、と、 白 系 種 の銀髪を侮蔑する単語が街角の人ごみから聞こえよがしに届いて、憲兵がそっと視線と言葉を遮るように動いた。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	pollution_stigma_and_category_substitution	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E201	V12	item/xhtml/p-008.xhtml paragraph 624	NEW_DIRECT_SOURCE_RETRIEVAL	報道ははっきりと共和国を非難する論調で、雑踏の声もつられて糾弾の色を帯びる。これだから 白髪頭 は。臆病者の 白 系 種 は。助けられたくせに、救われたくせに裏切り者の共和国は。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	representational_othering_and_information_warfare	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E202	V13	item/xhtml/p-007.xhtml paragraph 857	NEW_DIRECT_SOURCE_RETRIEVAL	あえて言わなかったが、連邦では少数民族である少年兵たちも、また。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	racial_classification_and_group_boundary	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
T11-E203	V13	item/xhtml/p-007.xhtml paragraph 873	NEW_DIRECT_SOURCE_RETRIEVAL	属領を捨てた避難民から。少数民族や未だ自分の名前も書けない元農奴、とりわけ貧しい属領の住民から。首都近郊の貧困層から。──そして次に、自分たちはどうやら対象外だと胸をなでおろし、徴兵を座視した市民や知識階級や豊かな属領の民から。	EXACT_VERIFIED	PF/NV/CS/MI/LI as established by scene context	persecution_exclusion_and_scapegoating	Fresh direct Japanese-source retrieval retained because the precise racialization/sector proposition is not fully represented by the canonical short-anchor locator.
