evidence_id	source	source_locator	prior_locator_id	short_japanese_anchor	quote_state	evidence_class	analytic_function	note
T09-E132	V13	V13 / `p-005.xhtml` para 334	V13-L039	俺はいったい、チトリの何を救うつもりだったんだ？	EXACT_VERIFIED	CS	protection_rescue_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E133	V13	V13 / `p-005.xhtml` para 426	V13-L045	誰もが己の王であらねばならぬ。誰もが最低限、自分を生きる責任を負わねばならぬ。その重圧に耐えられない者も当然いる。己一つも背...	EXACT_VERIFIED	CS	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E134	V13	V13 / `p-005.xhtml` para 427	V13-L046	それでもなお、その重い自由と平等を維持したいのなら、救済の仕組みは作るべきだった。何もできない人間が、それでも代替品の充足を...	EXACT_VERIFIED	CS	decision_refusal_self_government	Retained from canonical V2 locator after contextual rereading for T09.
T09-E135	V13	V13 / `p-005.xhtml` para 453	V13-L049	必要なのは、自分を生きる努力。助けられる誰かを助ける努力。	EXACT_VERIFIED	CS	protection_rescue_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E136	V13	V13 / `p-005.xhtml` para 632	V13-L061	小型機の接近を察するなりフレデリカを連れてファイドのコンテナに潜んだ、ヴィーカは外の様子を油断なく窺っている。	EXACT_VERIFIED	BA	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E137	V13	V13 / `p-006.xhtml` para 23	V13-L070	『覚えておきなさい。あなたたちは、私の命令で撃つの。あなたたちは手足で、頭は私。銃爪の責任は私にあるわ。尉官風情が負うものじ...	EXACT_VERIFIED	CS	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E138	V13	V13 / `p-007.xhtml` para 20	V13-L080	『何してんだはお前だ、いまさらここにきて神様気取りか！』	EXACT_VERIFIED	CS	interruptibility_correction	Retained from canonical V2 locator after contextual rereading for T09.
T09-E139	V13	V13 / `p-007.xhtml` para 38	V13-L082	『今度こそ聞こえていますね、〈アンダーテイカー〉。ヴラディレーナ・ミリーゼ大佐、指揮に復帰します。──心配かけました、シン』	EXACT_VERIFIED	CS	delegation_command_recoverability	Retained from canonical V2 locator after contextual rereading for T09.
T09-E140	V13	V13 / `p-007.xhtml` para 62	V13-L084	戦隊長としての判断を求めたレーナの、言外の信頼を正しく彼は受け取ってくれた。	EXACT_VERIFIED	NV	trust_without_substitution	Retained from canonical V2 locator after contextual rereading for T09.
T09-E141	V13	V13 / `p-007.xhtml` para 71	V13-L085	「……ライデン、悪い。助かった」	EXACT_VERIFIED	CS	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E142	V13	V13 / `p-007.xhtml` para 235	V13-L093	「もうやめて。──おとうさん」	EXACT_VERIFIED	CS	interruptibility_correction	Retained from canonical V2 locator after contextual rereading for T09.
T09-E143	V13	V13 / `p-007.xhtml` para 246	V13-L094	「ずるいよ。だって、裏切れないじゃないか。自分の子供が、それも二人がかりで、そんな泣きそうな顔で必死に止めようとしてるのに裏...	EXACT_VERIFIED	CS	interruptibility_correction	Retained from canonical V2 locator after contextual rereading for T09.
T09-E144	V13	V13 / `p-007.xhtml` para 587	V13-L101	「君の声が聞こえたんだ。帰ってきて、って。……願ってくれたんだろ？」	EXACT_VERIFIED	CS	relational_return_belonging	Retained from canonical V2 locator after contextual rereading for T09.
T09-E145	V13	V13 / `p-007.xhtml` para 589	V13-L102	「届いたよ、ちゃんと。帰らなきゃって、だから思えた。だから死なないでここまで、帰ってこられたんだ。ずるをした俺だけど、ずるを...	EXACT_VERIFIED	CS	relational_return_belonging	Retained from canonical V2 locator after contextual rereading for T09.
T09-E146	V13	V13 / `p-007.xhtml` para 601	V13-L103	正義に、使命に、誰も彼もを救おうなんて誰にとっても身の程知らずの大望にまで、殉じようとしないでくれと、願ってくれただけだった...	EXACT_VERIFIED	IT	protection_rescue_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E147	V13	V13 / `p-007.xhtml` para 853	V13-L113	言葉も、願いも、祈りも、感情も、およそ人が人に向けるものはどれもが呪いだ。進む足を縛る。先行きを捻じ曲げる。選ぶ道を誤らせ、...	EXACT_VERIFIED	NV	decision_refusal_self_government	Retained from canonical V2 locator after contextual rereading for T09.
T09-E148	V14	p-005	V14-L030	123	EXACT_VERIFIED	「ちゃんと強くなったはずなのに守れなかった。何もできなかったよぅ……！」	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E149	V14	p-005	V14-L035	166	EXACT_VERIFIED	「後方には信頼できる上官がいるし、僕の保護者だって一応まだ政府高官だ。ミエル一人くらい匿かくまえる。だから」	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E150	V14	p-005	V14-L061	405	EXACT_VERIFIED	「セオ。他に隠していることはないから、試すようなことはやめてくれ。お前だから良かったけど、今は味がわからないからこそ食べ物に疑いを持ちたくな...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E151	V14	p-006	V14-L079	397	EXACT_VERIFIED	そして泣いたら、立っていられなくなる。指揮官の、女王の、強い仮面が崩れてしまう。	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E152	V14	p-007	V14-L083	80	EXACT_VERIFIED	己の怒りで、憎ぞう悪おで。──機動打撃群全体を汚染しないために懸命に自制していたのだ。エイティシックスに連邦を、人類を滅ぼさせないために。	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E153	V14	p-007	V14-L087	106	EXACT_VERIFIED	「とりあえず、シンの代わりを務めようとかは考えなくていいよ、ライデン」	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E154	V14	p-007	V14-L088	110	EXACT_VERIFIED	というか誰であったって、誰かの代わりは完璧には務まらないのだから。	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E155	V14	p-007	V14-L089	111	EXACT_VERIFIED	「別にシンだってライデンの代わりは務まらないんだし、だから余計な責任感背負いこまなくていいし、ましてやシンの真似なんてしなくていいよってだけ...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E156	V14	p-007	V14-L091	119	EXACT_VERIFIED	「僕は怒ってるし、それは怒って当然なんだと思う。その勢いで悪い言葉まで吐いたら後悔するけど、ましてやクーデターなんて馬鹿なこと言ってたのはそ...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E157	V14	p-007	V14-L100	298	EXACT_VERIFIED	「ライデン、そなた、──そなたの怒りをなかったことにしたくないのであろう？ 連邦市民らの非道をきちんと責めたい、そなたの怒りを、痛みを正面か...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E158	V14	p-007	V14-L101	304	EXACT_VERIFIED	「リトを悪魔と呼んだ者どもに、ふざけるなと叫びたいのであろう。……なれば叫べばよいではないか。連邦を攻め滅ぼすはなるほどやりすぎじゃが、怒り...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E159	V14	p-007	V14-L103	314	EXACT_VERIFIED	「あやつはいったん、収めることとしたのう。なるほど、エイティシックスらに万一にも叛はん逆ぎやくの意を持たせぬためには、あやつ自身が怒りに吞の...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E160	V14	p-008	V14-L129	29	EXACT_VERIFIED	「俺はあんたを信頼してるぜ、レーナ。だからあんたも信じてくれよ」	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E161	V14	p-008	V14-L181	557	EXACT_VERIFIED	「おかげでシンのところに行けた。シンを助けられたわ。だから……」	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E162	V14	p-008	V14-L189	599	EXACT_VERIFIED	最大活性率での知覚同調パラレイドなんてしでかしたレーナ自身の体調も心配だし今日はもう何も手につかないだろうし、だからいろいろは代わりにやって...	relationship_agency_boundary	Retained from canonical V2 locator after contextual rereading for T09.
T09-E163	Alter.1	冬の日に、隻影二つ / OEBPS/part0010.xhtml ¶028	A1-L008	帰りを待つ者などいない	EXACT_VERIFIED	NV/SI	relational_return_belonging	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E164	Alter.1	クレイモア戦隊 / OEBPS/part0013.xhtml ¶019	A1-L016	いつも助けてもらえるわけじゃないの	EXACT_VERIFIED	CS/MI	protection_rescue_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E165	Alter.1	クレイモア戦隊 / OEBPS/part0013.xhtml ¶019	A1-L017	誰にも頼らず戦えないような子は生き残れないわ	EXACT_VERIFIED	CS/MI	support_dependence_co_bearing	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E166	Alter.1	常闇のヘブンリー・ブルー / OEBPS/part0018.xhtml ¶026	A1-L025	視覚の同調ができれば、──同じものが見られれば、よかった	EXACT_VERIFIED	CS/LI	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E167	Alter.1	仔猫 / OEBPS/part0020.xhtml ¶031	A1-L030	あなたがいなくて、わたしは──とてもさびしい	EXACT_VERIFIED	CS/LI	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E168	Alter.1	兄妹 / OEBPS/part0023.xhtml ¶043	A1-L035	人は人の中でしか生きられぬ	EXACT_VERIFIED	CS	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E169	Alter.1	怪物の殻の向こう / OEBPS/part0027.xhtml ¶042	A1-L041	次こそは、お前たちの手は必要ない	EXACT_VERIFIED	CS/MI	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E170	Alter.1	いたずら（レーナ→シン） / OEBPS/part0030.xhtml ¶040	A1-L045	ずいぶん気ィ許してんじゃねえか	EXACT_VERIFIED	CS/SI	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E171	Alter.1	女王陛下、トレーニングをする / OEBPS/part0032.xhtml ¶033	A1-L049	くれぐれも無理はしないでください	EXACT_VERIFIED	CS	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E172	Alter.1	学習しない死神 / OEBPS/part0049.xhtml ¶007	A1-L070	おいていかないでください	EXACT_VERIFIED	LI/PT	relational_return_belonging	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E173	Alter.1	ちなみにこの時のアネットとダスティン / OEBPS/part0050.xhtml ¶020	A1-L071	知覚同調の元となった異能者の一人がシンであることを、アネットは共和国にも連邦にも報告していない	EXACT_VERIFIED	NV/BA	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E174	Alter.1	君がいるから・シンの場合 / OEBPS/part0052.xhtml ¶020	A1-L074	近くにいて、その彼女はもう、突然いなくなったりしない	EXACT_VERIFIED	NV	relationship_agency_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E175	Alter.1	君がいるから・シンの場合 / OEBPS/part0052.xhtml ¶021	A1-L075	おいていかれない	EXACT_VERIFIED	LI/NV	relational_return_belonging	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E176	Alter.1	十一月十二日（アネット誕生日） / OEBPS/part0060.xhtml ¶001	A1-L096	セオ、ごめんなさい。ちょっと助けてくれませんか	EXACT_VERIFIED	CS	protection_rescue_boundary	Supplemental retained evidence; Alter.1 story-level chronology only.
T09-E177	V02	item/xhtml/p-006.xhtml ¶536	NEW_DIRECT_SOURCE_RETRIEVAL	「元兵卒と元士官じゃ、 選 択 肢 の 幅 が 違 う。この戦争が終わった時に、選べる道はなるべく多い方がいい」	EXACT_VERIFIED	CS/NV/PF	capability_building_support	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E178	V03	item/xhtml/p-010.xhtml ¶163	NEW_DIRECT_SOURCE_RETRIEVAL	「……そなたが今、進むことに 戦 いておるのは、そなたが正しく 未 来 を見据えようとしたからじゃ。道なき行く手を、直視しようとしたからじゃ。それは恥じることではなかろうし、その間くらい、共に行く者どもを支えとすればよい。仲間とは……人と人とが共に 在 ろうとするのは、そのためであるぞ」	EXACT_VERIFIED	CS/NV/PF	support_dependence_co_bearing	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E179	V04	item/xhtml/p-009.xhtml ¶98	NEW_DIRECT_SOURCE_RETRIEVAL	「……悪い、指揮は任せていいか」	EXACT_VERIFIED	CS/NV/PF	delegation_command_recoverability	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E180	V06	item/xhtml/p-006.xhtml ¶917	NEW_DIRECT_SOURCE_RETRIEVAL	『必ず帰ります。だから、おいていかないでください。死ぬかもしれないのに、守るななんて言わないでください。……見捨てろなんて、よりにもよって 貴方 が、おれに命じないでください』	EXACT_VERIFIED	CS/NV/PF	reciprocal_protection	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E181	V08	item/xhtml/p-011.xhtml ¶68	NEW_DIRECT_SOURCE_RETRIEVAL	『あいつなら大丈夫だ。だって、帰ってくるって言ったんだろ。そのことをあんたが信じてやらなくてどうするんだよ。大丈夫だ。だってあいつ、特別偵察さえ生き残ったんだぜ』	EXACT_VERIFIED	CS/NV/PF	trust_without_substitution	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E182	V09	item/xhtml/p-004.xhtml ¶644	NEW_DIRECT_SOURCE_RETRIEVAL	「頼ってください。つらいなら、寄りかかってください。抱えきれないほど 哀 しいなら、分けてください。支えますから。共に、抱えますから。 貴方 が 辛 くて、 哀 しくてたまらない時には、わたしが 貴方 を──守りますから」	EXACT_VERIFIED	CS/NV/PF	support_dependence_co_bearing	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E183	V10	item/xhtml/p-016.xhtml ¶262	NEW_DIRECT_SOURCE_RETRIEVAL	生き残らねばならない。たとえ一人になっても戦いぬいて、果たさねばならない望みがある。それならいっそ最初から、誰をも頼らずいる方がいい。	EXACT_VERIFIED	CS/NV/PF	isolation_negative_control	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E184	V12	item/xhtml/p-008.xhtml ¶464	NEW_DIRECT_SOURCE_RETRIEVAL	「心配はいりません。……あなたたちは、従うのではなく支えてくれた。求めるのではなく信じてくれた」	EXACT_VERIFIED	CS/NV/PF	support_vs_obedience	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E185	V12	item/xhtml/p-004.xhtml ¶409	NEW_DIRECT_SOURCE_RETRIEVAL	命じられたのだから従わないと。その思考しかこれまで許されてこなかったから、今なお従うことしか考えられない。	EXACT_VERIFIED	CS/NV/PF	obedience_guardianship_control	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E186	V13	item/xhtml/p-007.xhtml ¶72	NEW_DIRECT_SOURCE_RETRIEVAL	戦隊長としての判断を求めたレーナの、言外の信頼を正しく彼は受け取ってくれた。	EXACT_VERIFIED	CS/NV/PF	interruptibility_returned_judgment	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E187	V13	item/xhtml/p-007.xhtml ¶263	NEW_DIRECT_SOURCE_RETRIEVAL	「もうやめて。──おとうさん」	EXACT_VERIFIED	CS/NV/PF	interruptibility_correction	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E188	V14	item/xhtml/p-008.xhtml ¶37	NEW_DIRECT_SOURCE_RETRIEVAL	「俺はあんたを信頼してるぜ、レーナ。だからあんたも信じてくれよ」	EXACT_VERIFIED	CS/NV/PF	reciprocal_trust	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
T09-E189	V14	item/xhtml/p-005.xhtml ¶447	NEW_DIRECT_SOURCE_RETRIEVAL	「セオ。他に隠していることはないから、試すようなことはやめてくれ。お前だから良かったけど、今は味がわからないからこそ食べ物に疑いを持ちたくない」	EXACT_VERIFIED	CS/NV/PF	care_boundary_refusal	Fresh direct Japanese-source retrieval retained after contextual rereading; complements canonical locator evidence.
