evidence_id	source	source_locator	prior_locator_id	short_japanese_anchor	quote_state	evidence_class	analytic_function	note
T07-E095	V11	item/xhtml/p-026.xhtml ¶225	NEW_DIRECT_SOURCE_RETRIEVAL	「それに、私たちこそ昨日の夜から動きづめで、輸送隊との合流まであと四時間はかかります。なるべく、細切れにでも休まないと。……行軍中も、可能なら交代で警戒から抜けるように。それとここまでに、疲労感軽減のために処方薬を使ったプロセッサーは申告してください」	EXACT_VERIFIED	CS/MI	medical_reporting	Medication use is monitored as a readiness and care issue rather than hidden individual burden.
T07-E096	V11	item/xhtml/p-026.xhtml ¶287	NEW_DIRECT_SOURCE_RETRIEVAL	「もう嫌──もう、歩けない。足が痛いの。もう──歩けないの」	EXACT_VERIFIED	CS/BA	embodied_logistics	Civilian evacuation dramatizes that moral obligation cannot erase physiological limits.
T07-E097	V11	item/xhtml/p-026.xhtml ¶571	NEW_DIRECT_SOURCE_RETRIEVAL	丸一日以上動きっぱなしの連中は、薬を飲んでいてももう辛つらいだろう。少しでも先に帰らせて休ませるため、移動ルートを譲ってスピアヘッド戦隊は硝子ガラス並木の歩道に駐機する。	EXACT_VERIFIED	NV/MI	rest_recovery	Command deliberately returns the most exhausted personnel earlier.
T07-E098	V11	item/xhtml/p-026.xhtml ¶64	NEW_DIRECT_SOURCE_RETRIEVAL	訓練を積んだ軍人にしては遅いようだが、実際にはこの速度が、長い歩兵の歴史から導きだされた最も効率的な進軍速度だ。歩く速度をこれよりも上げると疲労が大きくなり、最終的に進める距離はむしろ短くなる。一日にしておよそ三〇キロ、より長時間を費やして進む強行軍でも四〇キロほどが、徒歩行軍で一日に進む上限の距離である。	EXACT_VERIFIED	NV/MI	embodied_logistics	Operational planning must respect physiological marching limits.
T07-E099	V11	item/xhtml/p-026.xhtml ¶681	NEW_DIRECT_SOURCE_RETRIEVAL	限界まで疲れ切っていた者はベッドに直行し、そうでもない者もシャワーを浴び、軽食をとって一息つく。疲労を知らない〈スカベンジャー〉たちは弾薬とエナジーパックを下ろして輸送担当の命令で走り回り、仮設基地の要員がでっかいトレイに載せたコーヒーの紙コップを配って回る。	EXACT_VERIFIED	NV/BA	rest_recovery	Recovery infrastructure is an ordinary part of sustaining combat personnel.
T07-E100	V11	march `p-026 ¶249–268` / `小休止を取るだけの余裕は、充分にあります`	V11-L041	EXACT_VERIFIED	CS/BA	03,07	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E101	V11	march `p-026 ¶304–307` / `歩きなさい`	V11-L042	EXACT_VERIFIED	CS/LI	03,05,12	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E102	V11	refugee `p-026 ¶510–520` / `どうして戦おうとしなかったのですか`	V11-L050	EXACT_VERIFIED	CS/LI	02,05,09	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E103	V11	refugee `p-026 ¶538–547` / `弱いから悪いんだと、弱いから死んだんだと、言いたいわけじゃ`	V11-L051	EXACT_VERIFIED	CS/LI	02,09	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E104	V11	refugee `p-026 ¶551` / `死なねえでくれたら、その方がよかったよな`	V11-L052	EXACT_VERIFIED	CS/LI	02,04,09	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E105	V12	Ch.1 / `p-004 ¶183`	V12-L006	休むのも仕事だと思って	EXACT_VERIFIED	CS	rest_recovery	Retained from canonical V2 locator after contextual rereading for T07.
T07-E106	V12	Ch.1 / `p-004 ¶206`	V12-L008	一月ほどは軍務を離れて休養すべき	EXACT_VERIFIED	PF/MI	medical_care_recovery	Retained from canonical V2 locator after contextual rereading for T07.
T07-E107	V12	Ch.1 / `p-004 ¶451`	V12-L014	あんな小さな子供にレイドデバイスを仕込んで	EXACT_VERIFIED	CS/PF	child_body_development	Retained from canonical V2 locator after contextual rereading for T07.
T07-E108	V12	Ch.1 / `p-004 ¶470`	V12-L015	痛めつけたり強姦したり	EXACT_VERIFIED	CS/PF	bodily_autonomy_consent	Retained from canonical V2 locator after contextual rereading for T07.
T07-E109	V12	Ch.3 / `p-006 ¶521`	V12-L047	異能の負荷を解消するための、強制的な眠り	EXACT_VERIFIED	NV/PF	sensory_neurological_cost	Retained from canonical V2 locator after contextual rereading for T07.
T07-E110	V12	Ch.3 / `p-006 ¶535`	V12-L048	辛い時は遠慮せず報告して	EXACT_VERIFIED	CS	self_instrumentalization_reporting	Retained from canonical V2 locator after contextual rereading for T07.
T07-E111	V12	Ch.5 / `p-008 ¶548`	V12-L074	共和国によるエイティシックスの子供の利用	EXACT_VERIFIED	NV/PF	child_body_development	Retained from canonical V2 locator after contextual rereading for T07.
T07-E112	V12	Epilogue / `p-009 ¶22`	V12-L077	私たち〈仔鹿〉は	EXACT_VERIFIED	CS/LI	weaponized_body	Retained from canonical V2 locator after contextual rereading for T07.
T07-E113	V12	item/xhtml/p-004.xhtml ¶202	NEW_DIRECT_SOURCE_RETRIEVAL	「休暇だと、いきなり切り替えるのは難しいかもしれないけど。休むのも仕事だと思って」	EXACT_VERIFIED	CS	rest_recovery	Rest is reframed as duty rather than abandonment of duty.
T07-E114	V12	item/xhtml/p-004.xhtml ¶216	NEW_DIRECT_SOURCE_RETRIEVAL	眠るのが怖くなったり、眠ることすらできなくなったりしたら衛生班に相談しようと思っていたが、幸い、数日で悪夢は収まった。	EXACT_VERIFIED	NV/BA	trauma_medical_recognition	Kurena treats escalating nightmare symptoms as legitimate grounds for medical consultation.
T07-E115	V12	item/xhtml/p-004.xhtml ¶222	NEW_DIRECT_SOURCE_RETRIEVAL	本当は、辛つらいのだ。凄惨な死体も死にきれない苦痛も見慣れたはずのエイティシックスでさえ、何人かは作戦後のカウンセリングの結果、一時休養を言い渡されているくらいには。	EXACT_VERIFIED	NV/PF	trauma_medical_recognition	Combat functionality does not immunize Eighty-Six from psychological injury.
T07-E116	V12	item/xhtml/p-004.xhtml ¶227	NEW_DIRECT_SOURCE_RETRIEVAL	結果、レーナには一ひと月つきほどは軍務を離れて休養すべきだとの診断が下り──その療養先への出発が、今日この後の輸送便だ。	EXACT_VERIFIED	NV/PF	medical_authority	Lena receives formal medical removal despite command importance.
T07-E117	V12	item/xhtml/p-004.xhtml ¶326	NEW_DIRECT_SOURCE_RETRIEVAL	精神衛生班によるカウンセリングで要注意の診断が下ったダスティンは次の作戦は不参加だ。戦闘訓練も控えるように言われていて、頭はともかく体が暇になったのでここしばらく映画上映会を企画して主催していたのだ。	EXACT_VERIFIED	NV/PF	trauma_medical_recognition	Mental-health evaluation can remove a soldier from the next operation without eliminating social life.
T07-E118	V12	item/xhtml/p-005.xhtml ¶673	NEW_DIRECT_SOURCE_RETRIEVAL	放射線は人の目には見えない。痛みも、熱も感じない。	EXACT_VERIFIED	NV/PF	embodied_limits	The body remains physically vulnerable even where ideology or sensation provides no warning.
T07-E119	V12	item/xhtml/p-006.xhtml ¶566	NEW_DIRECT_SOURCE_RETRIEVAL	異能の負荷を解消するための、強制的な眠りだ。	EXACT_VERIFIED	NV/PF	sensory_neurological_cost	Shin's ability produces a bodily shutdown that intention cannot override.
T07-E120	V13	item/xhtml/p-003.xhtml ¶558	NEW_DIRECT_SOURCE_RETRIEVAL	そう、少女だ。〈仔こ鹿じか〉とは全員が、十代後半の少女たちだ。	EXACT_VERIFIED	NV/PF	weaponized_body	The Fawn program selects adolescent female bodies as biological military substrates.
T07-E121	V13	item/xhtml/p-003.xhtml ¶561	NEW_DIRECT_SOURCE_RETRIEVAL	「私たちは、ユート。あなたたちエイティシックスの──〈レギオン〉戦争終結後まで生き残ったエイティシックスの、処分用の兵器として造られたの」	EXACT_VERIFIED	CS/PF	weaponized_body	The Fawns are designed to make survivors' bodies into postwar disposal weapons.
T07-E122	V13	item/xhtml/p-004.xhtml ¶305	NEW_DIRECT_SOURCE_RETRIEVAL	細胞の機能を利用してニトログリセリンを合成する以上、機能停止した死体の細胞では役に立たない。そうと知っていたとしても、軍人としての訓練も主の盾としての訓練もしていないただの少女には、死を選ぶのはなるほど、恐ろしい決断であったはずだ。	EXACT_VERIFIED	NV/LI	bodily_autonomy_consent	Self-killing before weapon activation is recognized as a terrifying choice, not an easy moral requirement.
T07-E123	V13	p-003.xhtml ¶311	V13-L012	間に合わせの数合わせ。──つまり体力も素質も、作戦遂行能力も期待しない。ただ立って歩いて、何度か銃爪を引ければいいだけの使い...	EXACT_VERIFIED	MI	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E124	V13	p-003.xhtml ¶472	V13-L015	「一連の自爆事件の報道はご覧になっていますね。自爆犯──というには彼女たちもまた、被害者の側ではありますが、」	EXACT_VERIFIED	MI	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E125	V13	p-003.xhtml ¶487	V13-L017	ニトログリセリン生成細胞〈愛しい人〉と、それを導入した〈仔鹿〉が実用化されれば、軍にはもう訓練も必要なくなる。兵士の不足に悩...	EXACT_VERIFIED	MI	weaponized_body	Retained from canonical V2 locator after contextual rereading for T07.
T07-E126	V13	p-003.xhtml ¶488	V13-L018	たとえエイティシックスが〈レギオン〉の前に滅び去ってしまったとしても、〈仔鹿〉があれば国防の戦力は維持できる。処理装置に加え...	EXACT_VERIFIED	MI	weaponized_body	Retained from canonical V2 locator after contextual rereading for T07.
T07-E127	V13	p-003.xhtml ¶493	V13-L020	そう、少女だ。〈仔鹿〉とは全員が、十代後半の少女たちだ。	EXACT_VERIFIED	MI	weaponized_body	Retained from canonical V2 locator after contextual rereading for T07.
T07-E128	V13	p-003.xhtml ¶494	V13-L021	女性は男性よりも体脂肪率が高く、胸部や腰部、大腿部に生存に直結しない大きな脂肪組織を有する。また妊娠のために──自身とは異な...	EXACT_VERIFIED	MI	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E129	V13	p-003.xhtml ¶495	V13-L022	そして──〈レギオン〉との戦闘では、少年よりも役に立たない。	EXACT_VERIFIED	MI	child_body_development	Retained from canonical V2 locator after contextual rereading for T07.
T07-E130	V13	p-003.xhtml ¶496	V13-L023	「私たちは、ユート。あなたたちエイティシックスの──〈レギオン〉戦争終結後まで生き残ったエイティシックスの、処分用の兵器とし...	EXACT_VERIFIED	MI	weaponized_body	Retained from canonical V2 locator after contextual rereading for T07.
T07-E131	V13	p-003.xhtml ¶497	V13-L024	同胞の顔をして傍らに送りこまれ、──そしてある時、諸共に爆死するための。	EXACT_VERIFIED	MI	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E132	V13	p-003.xhtml ¶568	V13-L026	「そう誰かに言われたとして、俺は頷けない。それが正しいとも思わない。人類全体のためだからおとなしく死ね、というのは、」	EXACT_VERIFIED	CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E133	V13	p-003.xhtml ¶571	V13-L027	自殺しなかったのが罪だなんて、存在自体が他人の害になるのだから閉じこめられてそのまま死んでいるべきだったなんて、ユートには言...	EXACT_VERIFIED	CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E134	V13	p-005.xhtml ¶217	V13-L036	「こどもじゃなくなるのは……こんなに、思い通りに動けなくなることなのか」	EXACT_VERIFIED	CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E135	V13	p-005.xhtml ¶221	V13-L037	「大人になるということは、大人に守られる子供ではなくなるということは、自分以外にも守るものができるということだ。責任を負う対...	EXACT_VERIFIED	CS	child_body_development	Retained from canonical V2 locator after contextual rereading for T07.
T07-E136	V13	p-005.xhtml ¶227	V13-L038	「そして、そう、君がいま動けずにいるのは、その責任を正しく自覚しているからだ。とりうる選択肢それぞれの結果を、きちんと評価で...	EXACT_VERIFIED	CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E137	V14	item/xhtml/p-005.xhtml ¶422	NEW_DIRECT_SOURCE_RETRIEVAL	「ご飯食べてるときに、微妙に嫌な顔してたから。……同じ隊にさ、負傷の後遺症で嗅覚がなくなっちゃった奴やつがいて。匂いがわからなくなると味もわからなくなって、それで味がしないと体が食べ物って認識できなくて拒否反応出ちゃうから、食べるのつらいって言ってたんだ。シン、そいつと同じ顔してたよ」	EXACT_VERIFIED	CS/PF	sensory_disability	Theo recognizes Shin's eating difficulty through comparison with another disabled soldier.
T07-E138	V14	item/xhtml/p-005.xhtml ¶429	NEW_DIRECT_SOURCE_RETRIEVAL	「味覚が鈍いのは、今から思うと八六区にいたころからずっとそうだったんだろうけど……悪化したのは多分、〈牧羊犬〉の出現からだと思う。連合王国派遣あたりからは、そういえば何を食べても妙に味が薄かったから。味も匂いも完全にわからなくなったのは、基地と戦場が近づいた十月攻勢の後くらいかな」	EXACT_VERIFIED	CS/PF	sensory_disability	V14 gives the longitudinal history of Shin's taste and smell loss.
T07-E139	V14	item/xhtml/p-005.xhtml ¶437	NEW_DIRECT_SOURCE_RETRIEVAL	「移ったら、それきり戻れなくなるだろ」	EXACT_VERIFIED	CS/LI	self_instrumentalization	Shin fears medical/rear reassignment as a potentially irreversible role exit.
T07-E140	V14	item/xhtml/p-005.xhtml ¶439	NEW_DIRECT_SOURCE_RETRIEVAL	「だから言えなかった……言いたくなかった。連邦にはプロセッサーとしてのおれよりも、広域索敵の異能者としてのおれの方が有用性が高い。──後送されたらそのまま、後方に留め置かれることになったろうから」	EXACT_VERIFIED	CS/LI	self_instrumentalization	He consciously conceals disability because disclosure threatens chosen combat identity.
T07-E141	V14	item/xhtml/p-005.xhtml ¶447	NEW_DIRECT_SOURCE_RETRIEVAL	「セオ。他に隠していることはないから、試すようなことはやめてくれ。お前だから良かったけど、今は味がわからないからこそ食べ物に疑いを持ちたくない」	EXACT_VERIFIED	CS	accommodation_boundaries	Shin sets a boundary against making every meal a test of disability.
T07-E142	V14	item/xhtml/p-006.xhtml ¶295	NEW_DIRECT_SOURCE_RETRIEVAL	「繰り返しになるが、心的外傷想起フラッシュバックを強制的に起こされた──心ト的ラ外ウ傷マを無理やりにこじ開けられた印象だ。最も思い出したくない傷を、強制的に」	EXACT_VERIFIED	CS/PF	trauma_weaponization	Vaneseed weaponizes trauma-linked physiological/cognitive response.
T07-E143	V14	item/xhtml/p-006.xhtml ¶298	NEW_DIRECT_SOURCE_RETRIEVAL	「あるいは、すでに克服した者か。──いずれにしろ、幼年期に暴力にさらされ、しかも長く未治療だったエイティシックスには極端に有効な敵機ということだ」	EXACT_VERIFIED	CS/PF	trauma_medical_recognition	V14 explicitly connects untreated childhood violence to battlefield susceptibility.
T07-E144	V14	item/xhtml/p-008.xhtml ¶257	NEW_DIRECT_SOURCE_RETRIEVAL	機械の体も、戦闘機械しかいない世界も、選ばれたどころか。	EXACT_VERIFIED	NV/IT	embodiment_personhood	Shin rejects No Face's body-substitution solution without reducing all machine embodiment to nonpersonhood.
T07-E145	V14	item/xhtml/p-008.xhtml ¶71	NEW_DIRECT_SOURCE_RETRIEVAL	〈スカベンジャー〉が集めた擱かく座ざ機から無事な部品を寄せ集め、どうにか一機をでっちあげた廃品再生品に、ファイドが回収してきた例の破砕砲を載せただけの急造品である。脚の数も足りなければ砲も重すぎるので歩くことしかできないが、だからこそ、機動戦闘は難しくなったセオでも扱える。もともと複座機だから測距だの弾種選択だの距離設定だのと操作の煩雑な砲手役は別の操縦士オペレータに──脚の負…	EXACT_VERIFIED	NV/MI	accommodation_adaptation	Theo returns through an adapted platform designed around current capability rather than restoration of the old body.
T07-E146	V14	item/xhtml/p-008.xhtml ¶754	NEW_DIRECT_SOURCE_RETRIEVAL	「傷を抉えぐられたら、痛いのは当然です。今はどう思っていても、傷つけられたその時に痛かったことには変わりはないんです。……赦ゆるせてないからじゃない。大切だったから痛いんです」	EXACT_VERIFIED	CS/LI	body_memory_trauma	Persistent pain is separated from moral failure to forgive.
T07-E147	V14	p-005 ¶375	V14-L055	「いつから甘いもの、苦手じゃなくなったの」	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E148	V14	p-005 ¶377	V14-L056	「わかんないの、甘さだけじゃないよね。それと味だけでもないんじゃない？ 匂いもわかってない、とか。……やっぱりそうだ」	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	sensory_neurological_cost	Retained from canonical V2 locator after contextual rereading for T07.
T07-E149	V14	p-005 ¶387	V14-L057	「味覚が鈍いのは、今から思うと八六区にいたころからずっとそうだったんだろうけど……悪化したのは多分、〈牧羊犬〉の出現からだと思う。連合王国派...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	sensory_neurological_cost	Retained from canonical V2 locator after contextual rereading for T07.
T07-E150	V14	p-005 ¶395	V14-L058	「移ったら、それきり戻れなくなるだろ」	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	self_instrumentalization_reporting	Retained from canonical V2 locator after contextual rereading for T07.
T07-E151	V14	p-005 ¶397	V14-L059	「だから言えなかった……言いたくなかった。連邦にはプロセッサーとしてのおれよりも、広域索敵の異能者としてのおれの方が有用性が高い。──後送さ...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	medical_care_recovery	Retained from canonical V2 locator after contextual rereading for T07.
T07-E152	V14	p-005 ¶400	V14-L060	シン自身の意志は全く無視したそうした運用も、十月攻勢からの連邦軍ならやってしまえる。	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E153	V14	p-005 ¶405	V14-L061	「セオ。他に隠していることはないから、試すようなことはやめてくれ。お前だから良かったけど、今は味がわからないからこそ食べ物に疑いを持ちたくな...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	self_instrumentalization_reporting	Retained from canonical V2 locator after contextual rereading for T07.
T07-E154	V14	p-005 ¶408	V14-L062	「なるべく今後は僕が一緒に食事とるようにするよ。それで先に、味とか教えるから」	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E155	V14	p-005 ¶410	V14-L063	「いいよ。周りに心配、かけたくないんでしょ。言っとくけど余計な心配じゃあないからね」	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E156	V14	p-006 ¶245	V14-L068	「繰り返しになるが、心的外傷想起フラッシュバックを強制的に起こされた──心ト的ラ外ウ傷マを無理やりにこじ開けられた印象だ。最も思い出したくな...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	trauma_embodiment	Retained from canonical V2 locator after contextual rereading for T07.
T07-E157	V14	p-006 ¶247	V14-L069	「動けた者は、おそらくその傷の程度が軽かった者だと思う。……俺はチトリの死を見せられたが、実際には彼女の死の様子は見ていない。想像だけなら、...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E158	V14	p-006 ¶248	V14-L070	「あるいは、すでに克服した者か。──いずれにしろ、幼年期に暴力にさらされ、しかも長く未治療だったエイティシックスには極端に有効な敵機というこ...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	medical_care_recovery	Retained from canonical V2 locator after contextual rereading for T07.
T07-E159	V14	p-006 ¶253	V14-L071	『戦区後方に展開した砲兵隊では、突出していた一部を除いて心的外傷想起フラッシュバックに至った者はいません。また戦闘域の外にはグレーテ大佐以下...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	trauma_embodiment	Retained from canonical V2 locator after contextual rereading for T07.
T07-E160	V14	p-006 ¶304	V14-L072	「ああ。だから探索には〈アルカノスト〉を充あてる。──〈シリン〉はほぼ無傷だ。共有の戦闘記録にしろ個体ごとの蓄積経験にしろ、心ト的ラ外ウ傷マ...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	artificial_embodiment	Retained from canonical V2 locator after contextual rereading for T07.
T07-E161	V14	p-006 ¶342	V14-L077	リトの死を、目撃してしまった彼の遺体とその時の衝撃を、ひきずり出されて凍りついてしまったのだ。〈レギンレイヴ〉と共に牽けん引いんされてリュス...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E162	V14	p-008 ¶21	V14-L127	本来、使い捨ての無人機の部品である〈シリン〉たちは、だからこそこんな特攻に起用されれば喜んで帰ってこなくなる。〈大君主〉作戦に向けて一人の戦...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	artificial_embodiment	Retained from canonical V2 locator after contextual rereading for T07.
T07-E163	V14	p-008 ¶217	V14-L145	そう、自分は捨てられない。人の体を捨て、戦闘のためだけの存在とは決してなれない。	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E164	V14	p-008 ¶320	V14-L156	エイティシックスたちも奮戦してはいるが、精神攪乱型ヴァネシード展開下のこの作戦では心ト的ラ外ウ傷マを持たず信頼性の高い〈シリン〉とその駆る〈...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	artificial_embodiment	Retained from canonical V2 locator after contextual rereading for T07.
T07-E165	V14	p-008 ¶45	V14-L130	心ト的ラ外ウ傷マ持ちで作戦投入は不安だから、ではなくて。	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E166	V14	p-008 ¶614	V14-L191	『──兄につけられたものです』	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E167	V14	p-008 ¶643	V14-L195	「傷を抉えぐられたら、痛いのは当然です。今はどう思っていても、傷つけられたその時に痛かったことには変わりはないんです。……赦ゆるせてないから...	EXACT_VERIFIED	NV/CS/BA/PF/LI/MI (see volume reading)	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E168	A1	OEBPS/part0022.xhtml ¶007	A1-L032	成長期真っ盛り	EXACT_VERIFIED	NV	child_body_development	Retained from canonical V2 locator after contextual rereading for T07.
T07-E169	A1	OEBPS/part0022.xhtml ¶8	NEW_DIRECT_SOURCE_RETRIEVAL	成長期真っ盛りのシンとライデン、セオは当然のこと、アンジュとクレナも背は伸び止まったろうが女性としての体形の成長はむしろこれからが本番だ。加えて過酷な戦場での生活が長かった彼らは、同じ年頃の少年少女よりも筋肉の総量が多い。つまり基礎代謝が高く、それだけ必要な食事量も多くなる。	EXACT_VERIFIED	NV/PF	child_body_development	Ordinary growth and higher nutritional need continue underneath child-soldier competence.
T07-E170	A1	OEBPS/part0027.xhtml ¶035	A1-L040	本当にただのガキどもだった	EXACT_VERIFIED	CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E171	A1	OEBPS/part0027.xhtml ¶042	A1-L041	次こそは、お前たちの手は必要ない	EXACT_VERIFIED	CS/MI	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E172	A1	OEBPS/part0031.xhtml ¶008	A1-L046	数日寝てないというレーナ	EXACT_VERIFIED	NV	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E173	A1	OEBPS/part0032.xhtml ¶033	A1-L049	くれぐれも無理はしないでください	EXACT_VERIFIED	CS	self_instrumentalization_reporting	Retained from canonical V2 locator after contextual rereading for T07.
T07-E174	A1	OEBPS/part0032.xhtml ¶34	NEW_DIRECT_SOURCE_RETRIEVAL	「運動自体はいいと思いますが……くれぐれも無理はしないでください。体を壊したら元も子もありませんから」	EXACT_VERIFIED	CS	relational_body_care	Bodily care is negotiated relationally rather than inferred from appearance alone.
T07-E175	A1	OEBPS/part0050.xhtml ¶020	A1-L071	知覚同調の元となった異能者の一人がシンであることを、アネットは共和国にも連邦にも報告していない	EXACT_VERIFIED	NV/BA	self_instrumentalization_reporting	Retained from canonical V2 locator after contextual rereading for T07.
T07-E176	A1	OEBPS/part0054.xhtml ¶002	A1-L079	その素顔はまだ十代の少年少女だ	EXACT_VERIFIED	NV	child_body_development	Retained from canonical V2 locator after contextual rereading for T07.
T07-E177	A1	OEBPS/part0054.xhtml ¶3	NEW_DIRECT_SOURCE_RETRIEVAL	とはいえその素顔はまだ十代の少年少女だ。	EXACT_VERIFIED	NV	child_body_development	Supplemental material preserves adolescence alongside elite military reputation.
T07-E178	A1	OEBPS/part0059.xhtml ¶015	A1-L094	たかだか〈レギオン〉の攻撃と重なったくらいで、傷つけられるなんてあるはずがない	EXACT_VERIFIED	NV/CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E179	A1	OEBPS/part0060.xhtml ¶001	A1-L096	セオ、ごめんなさい。ちょっと助けてくれませんか	EXACT_VERIFIED	CS	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E180	A1	OEBPS/part0060.xhtml ¶036	A1-L097	誕生日プレゼントの配達もプレゼントも、してくれたんだもの	EXACT_VERIFIED	CS/BA	embodiment_function_standing	Retained from canonical V2 locator after contextual rereading for T07.
T07-E181	A1	OEBPS/part0060.xhtml ¶10	NEW_DIRECT_SOURCE_RETRIEVAL	アネットの誕生日にと、レーナとシンが二人でザンクト・イェデルの宝飾店にオーダーしていたというアクセサリーのセットも、リュストカマー基地に配達可能な状況ではなくなってしまい、代替の受け取り先を指定しようにも二人とも基地が居住地だ。結果、白羽の矢が立ったのが負傷により前線を離れ、宝飾店と同じザンクト・イェデルの基地に勤務するセオだった、というわけである。	EXACT_VERIFIED	NV/PF	disability_social_agency	Theo participates in mundane social reciprocity while outside frontline combat after injury.
