text_record_id,skin_id,slot,category,source_text,wav_filename,wav_hash,measured,sha256_actual,hash_match,sample_rate,channels,duration,manifest_duration,duration_delta,jp_chars,char_rate,active_duration,lead_silence,trail_silence,internal_inactive,pause_ratio,substantial_pauses,active_rms_dbfs,threshold_dbfs,f0_median,f0_p10,f0_p90,f0_span_st,voiced_frames,duration_seconds
103242:headtouch:0,103242,headtouch,base_secretary,お団子ヘアは定番だけど、新しくアレンジしてみたいわね,BREMERTON_103242_HEADTOUCH_TOUCH_HEAD_S095_cc507128.wav,74f05182e05b8415e7bbced26993905374d3e6549222b996fcde97d4b3bd93ad,True,74f05182e05b8415e7bbced26993905374d3e6549222b996fcde97d4b3bd93ad,True,44100.0,1.0,5.358231292517007,5.358231293,-4.829932009897675e-10,25.0,6.038680418243661,4.139977324263039,0.09,0.6832312925170063,0.46,0.10032715376226825,1.0,-17.14995178814047,-59.277058311307684,282.557861194158,188.8206025334063,497.4807494227359,16.771494142307603,334.0,
103242:login:0,103242,login,base_secretary,ふん！はぁー！…ふぅ……指揮官？見学しに来たの？ふふ、アタシはともかく、この明石が用意したセットはすごいでしょ？,BREMERTON_103242_LOGIN_LOGIN_S039_cc507128.wav,b3876d02207c04dea1151341f42849d19e89557c491ca85ec826c1a2fb64b9a3,True,b3876d02207c04dea1151341f42849d19e89557c491ca85ec826c1a2fb64b9a3,True,44100.0,1.0,13.364807256235828,13.364807256,2.3582735764193785e-10,46.0,5.159902021381316,8.914897959183673,0.09,0.6798072562358275,3.8000000000000003,0.3017070265978563,6.0,-17.191039551790254,-65.97506214781522,344.9569874892436,216.99775980153288,553.6095476177768,16.214264101755933,470.0,
103242:main:0,103242,main,base_secretary,あんなアクロバットな動きまでできちゃうなんて、平海と寧海はすごいわね…,BREMERTON_103242_MAIN_MAIN_1_S050_cc507128.wav,bd55ae7de2b2e090ba1446ace9abb1cbe80100021f4ff054e77d01c20003d17e,True,bd55ae7de2b2e090ba1446ace9abb1cbe80100021f4ff054e77d01c20003d17e,True,44100.0,1.0,7.685328798185941,7.685328798,1.8594104034264092e-10,33.0,5.379002927348531,6.134965986394558,0.1,0.6903287981859405,0.79,0.11457577955039884,1.0,-18.266320720374356,-50.80459374451051,311.24649292911454,225.62730079443605,476.55489489392016,12.944409188024178,459.0,
103242:main:1,103242,main,base_secretary,はああ！よし、うまくいった！って、わわわ艦船通信が鳴いてる！,BREMERTON_103242_MAIN_MAIN_2_S058_cc507128.wav,e6c5d4aa75c7f412ad72dec125eef24fd4ecd45021ce5da41a79233b36ceafb4,True,e6c5d4aa75c7f412ad72dec125eef24fd4ecd45021ce5da41a79233b36ceafb4,True,44100.0,1.0,7.94421768707483,7.944217687,7.482992003815525e-11,25.0,3.98728408992275,6.269931972789116,0.12,0.7392176870748299,0.89,0.12561750176429076,1.0,-16.106717810559058,-43.16299902335872,420.0465870688588,256.15589055495866,573.306879308425,13.947426266202493,397.0,
103242:main:2,103242,main,base_secretary,「必殺！スピニングバード、サンダーウィップ！」……あいたたた…運動神経が良くないアタシを恨む…,BREMERTON_103242_MAIN_MAIN_3_S065_cc507128.wav,9fcf12051179647edd49e52a317d3de8ab710270cd2a79a447334ec473b0a5c4,True,9fcf12051179647edd49e52a317d3de8ab710270cd2a79a447334ec473b0a5c4,True,44100.0,1.0,12.444580498866213,12.444580499,-1.3378809171626926e-10,38.0,4.217567914470804,9.009931972789115,0.1,0.6695804988662122,2.74,0.23468950749464668,4.0,-16.465841703394265,-62.634702343822724,400.60784461409366,248.07747822894086,554.2988155182182,13.918477907497175,591.0,
103242:mission_complete:0,103242,mission_complete,base_secretary,任務完了！次のカットを撮るまでに報酬を受け取っておいてね,BREMERTON_103242_MISSION_COMPLETE_MISSION_COMPLETE_S072_cc507128.wav,1d0110c83b4aa4f86b64a750670a2effe9f072f464ff33ee78b24127e77dd2ce,True,1d0110c83b4aa4f86b64a750670a2effe9f072f464ff33ee78b24127e77dd2ce,True,44100.0,1.0,6.244875283446712,6.244875283,4.467120007234371e-10,27.0,6.271826556895216,4.304965986394558,0.08,0.6798752834467114,1.21,0.22060164083865086,2.0,-16.21383230452635,-65.89274876138495,302.20461869617793,213.8410810476236,491.53084104664055,14.408914860722428,324.0,
103242:touch:0,103242,touch,base_secretary,んん…そこ効く～……こういうアクションは疲れが残るわね…,BREMERTON_103242_TOUCH_TOUCH_1_S082_cc507128.wav,739ea3746ac23230169088e0d05cbfc776b0b163662dd57cf340f4a08cb0079c,True,739ea3746ac23230169088e0d05cbfc776b0b163662dd57cf340f4a08cb0079c,True,44100.0,1.0,9.821927437641722,9.821927438,-3.582769636523153e-10,23.0,3.0443826143331805,7.554897959183673,0.09,0.7269274376417219,1.57,0.17434758467518044,1.0,-19.297170377246324,-41.760910033939794,394.1282788130947,254.20384720260745,616.0231730330663,15.323985087500724,466.0,
103242:touch2:0,103242,touch2,base_secretary,ふふん、さてはこの技を試されたいわけ～？,BREMERTON_103242_TOUCH2_TOUCH_2_S089_cc507128.wav,4fb5db2b1a4fbd6158fc435003eeac8855064a85e369cbe796bf83cff23b3502,True,4fb5db2b1a4fbd6158fc435003eeac8855064a85e369cbe796bf83cff23b3502,True,44100.0,1.0,5.405691609977325,5.40569161,-2.2675195054944197e-11,17.0,4.213170583673332,4.034965986394558,0.12,0.7006916099773246,0.58,0.12649945474372953,1.0,-16.664303513452992,-46.18333814042742,280.73707627565494,189.98651756740114,472.5442090404268,15.774627197470082,309.0,
103242:unlock:0,103242,unlock,base_secretary,「そこまでよ悪党ども、ここで会ったが百年目、今までしてきた悪事を全部償ってもらうわ！」……んーやっぱりビシッと決めるのは難しいわね,BREMERTON_103242_UNLOCK_GET_S025_cc507128.wav,23e0650db378f2f4ba828ac881d8638b7fa543baef07923a5de77e344a1b63ad,True,23e0650db378f2f4ba828ac881d8638b7fa543baef07923a5de77e344a1b63ad,True,44100.0,1.0,16.036802721088435,16.036802721,8.843414889270207e-11,58.0,4.959427624116569,11.694897959183674,0.08,0.6818027210884345,3.7,0.24222585924713586,3.0,-16.90776847458573,-62.66703132411132,280.66283954773786,205.42756003244054,496.491087368978,15.277656889426673,807.0,
103243:detail:0,103243,detail,base_secretary,お悩み相談室の稼働が気になる？大丈夫、今日は「一日お休み」って書いてあるよ。えへへ、指揮官、お買い物デートに集中、集中～,BREMERTON_103243_DETAIL_DETAIL_S004_cc507128.wav,39be83b7256c5cfc3aca41b261b98f291ff85cba2f141cebaf36506313263b4e,True,39be83b7256c5cfc3aca41b261b98f291ff85cba2f141cebaf36506313263b4e,True,44100.0,1.0,15.27172335600907,15.271723356,9.070078021977679e-12,51.0,4.657572826994084,10.949909297052153,0.09,0.636723356009071,3.7,0.2543829494671709,6.0,-16.612091133116678,-59.0083677852828,310.12323576609407,189.0572394313667,477.7477973852031,16.049113528114383,719.0,
103243:feeling5:0,103243,feeling5,affinity,今日はいっぱい楽しんだね~よし、これは後で日記に書き込もうっと…んーこれは第一回として、第二回第三回はどんなのがいいか――指揮官、なんかアイデアある？,BREMERTON_103243_FEELING5_FEELING5_S019_cc507128.wav,b55949f90b9d7c76c9c56c5f4dacb9dc2b49870f8b24cb635d8e251087a48a7d,True,b55949f90b9d7c76c9c56c5f4dacb9dc2b49870f8b24cb635d8e251087a48a7d,True,44100.0,1.0,17.6712925170068,17.671292517,6.799893981224159e-12,67.0,5.104819231314119,13.12485260770975,0.08,0.6862925170068017,3.96,0.23425022182786157,5.0,-16.866611442289226,-59.7941533162052,283.6552044068364,194.58830620969835,484.90163515583276,15.807205257483211,889.0,
103243:home:0,103243,home,base_secretary,タピオカミルクティーもうひとつ！氷なしで砂糖はハーフで！あ、荷物持ちの指揮官、よろしく！,BREMERTON_103243_HOME_HOME_S032_cc507128.wav,43249c5da89c1b2e5f804d367bacc9163f1f021d8d31786ce6ac8608de691d4a,True,43249c5da89c1b2e5f804d367bacc9163f1f021d8d31786ce6ac8608de691d4a,True,44100.0,1.0,8.755895691609977,8.755895692,-3.900222367292372e-10,39.0,6.290391599644499,6.199931972789115,0.09,0.6008956916099759,1.94,0.240545567265964,3.0,-14.890172386136541,-63.68947666824444,381.4105876991613,200.8792412550005,578.5149340356216,18.312308612033167,409.0,
103243:login:0,103243,login,base_secretary,指揮官、今日の服にちょっと感想くれない？あ、綺麗とか可愛いとかは普通すぎるからNGだよ？,BREMERTON_103243_LOGIN_LOGIN_S040_cc507128.wav,858e35178c3e1d129e1171956cd2f1c075dfe2ed00844b47bdbfc7488112b801,True,858e35178c3e1d129e1171956cd2f1c075dfe2ed00844b47bdbfc7488112b801,True,44100.0,1.0,10.600566893424036,10.600566893,4.240359174900732e-10,38.0,4.89066198165491,7.769909297052155,0.09,0.715566893424036,2.13,0.21745788667687596,4.0,-17.143850008869556,-61.047030331771296,314.814917915857,208.84041358138975,467.0464307650194,13.933980716328037,467.0,
103243:main:0,103243,main,base_secretary,好感度は少しずつ稼ぐものだから、たかがデートと侮ることなかれ、ってね,BREMERTON_103243_MAIN_MAIN_1_S051_cc507128.wav,e196e5fed2a91a2fba6dac66192f97d253b7fa15b52fd6d13a5e28cfdb72b330,True,e196e5fed2a91a2fba6dac66192f97d253b7fa15b52fd6d13a5e28cfdb72b330,True,44100.0,1.0,7.1138321995464855,7.1138322,-4.5351455923992035e-10,32.0,5.8341291594835605,5.484965986394558,0.09,0.6188321995464854,0.9500000000000001,0.1483216237314598,2.0,-16.784134413378588,-58.7703977956251,273.6622916649902,179.04182301225075,405.63605369417684,14.158671076730835,386.0,
103243:main:1,103243,main,base_secretary,指揮官もこれ飲む？あっ…ううん、飲んで！さあさあ、そう顔を赤くしなくてもいいから！,BREMERTON_103243_MAIN_MAIN_2_S059_cc507128.wav,50009ff8b6330926def6a3bd19cdcdf1a0996173803f5d39a061896fc9244a0e,True,50009ff8b6330926def6a3bd19cdcdf1a0996173803f5d39a061896fc9244a0e,True,44100.0,1.0,11.104013605442177,11.104013605,4.4217607353402855e-10,35.0,4.394256008472501,7.964943310657596,0.09,0.6390136054421767,2.47,0.23807228915662654,3.0,-17.283010574056984,-64.33253035901294,325.95392735352164,232.35618063200877,513.5330848125947,13.729430467536673,435.0,
103243:main:2,103243,main,base_secretary,デートなんだし、街を歩くに決まってるじゃない？うん、次はあっちの店に行こー！,BREMERTON_103243_MAIN_MAIN_3_S066_cc507128.wav,ba883e2cf148e7198d89d98f0f51f1895c93d6c7bebfb3837575b2327413a381,True,ba883e2cf148e7198d89d98f0f51f1895c93d6c7bebfb3837575b2327413a381,True,44100.0,1.0,8.028956916099773,8.028956916,9.977263459859387e-11,34.0,5.913090116061253,5.749954648526077,0.09,0.6239569160997727,1.61,0.22009569377990432,2.0,-15.79638393682931,-63.474586321226504,335.7467663986223,202.33251077422486,536.1736125890667,16.87166483006086,382.0,
103243:touch:0,103243,touch,base_secretary,もうちょっと休憩したい？はは、アタシが誘ったもんね～。んー、じゃあもうちょっとここで休もっか,BREMERTON_103243_TOUCH_TOUCH_1_S083_cc507128.wav,8a82d2db11d69e0679f53a5116ffc4f9c10cc3413a4a8aac2e627a1d4d81fc44,True,8a82d2db11d69e0679f53a5116ffc4f9c10cc3413a4a8aac2e627a1d4d81fc44,True,44100.0,1.0,10.61344671201814,10.613446712,1.8140156043955358e-11,41.0,5.356016150102345,7.654943310657597,0.1,0.6184467120181392,2.3000000000000003,0.23244062657908035,2.0,-17.709000613919216,-64.29572579696631,326.6801193049582,211.17173007082354,524.0106940391988,15.734154517811962,480.0,
103243:touch2:0,103243,touch2,base_secretary,これ、何か狙ってるの？,BREMERTON_103243_TOUCH2_TOUCH_2_S090_cc507128.wav,f8de4405ea3d22bd047f7097e59a85b71e66f109b9febf48071ab5dea5ea82da,True,f8de4405ea3d22bd047f7097e59a85b71e66f109b9febf48071ab5dea5ea82da,True,44100.0,1.0,3.5117460317460316,3.511746032,-2.539684018643129e-10,9.0,4.186090661716625,2.1499773242630384,0.09,0.6667460317460319,0.62,0.2250453720508167,1.0,-16.080340685229018,-63.5852682139399,259.0266028278959,191.44074661405656,415.7276296228466,13.424888465426204,166.0,
103243:unlock:0,103243,unlock,base_secretary,今の所戦利品はこんなとこかな。よし、ちょっとここでいい雰囲気で休憩してからもう一回回ろ♪,BREMERTON_103243_UNLOCK_GET_S026_cc507128.wav,5b7a1602b3fa762e0fe3e1de31621fa09cbf6db78c698b784d0386265eba1f5b,True,5b7a1602b3fa762e0fe3e1de31621fa09cbf6db78c698b784d0386265eba1f5b,True,44100.0,1.0,9.16312925170068,9.163129252,-2.99319680152621e-10,41.0,5.916344634191832,6.929954648526077,0.09,0.6881292517006798,1.5,0.17889087656529518,3.0,-17.083489273391258,-63.3058658424498,325.16771099996726,238.25210701524574,489.12014275917886,12.452398866631011,481.0,
103244:detail:0,103244,detail,base_secretary,なるほど、その悩みなら今度からこうするといいかもよ…この音は…艦船通信が鳴ってる！あっ気にしないでー今は指揮官のほうが大事だから！,BREMERTON_103244_DETAIL_DETAIL_S005_cc507128.wav,fce1a73fa8ee7e281da0a90884b0b3c91be47ff976083530c1332a0e10935288,True,fce1a73fa8ee7e281da0a90884b0b3c91be47ff976083530c1332a0e10935288,True,44100.0,1.0,17.046462585034014,17.046462585,3.4013680760835996e-11,60.0,4.683873914221027,12.809909297052155,0.1,0.6914625850340137,3.5500000000000003,0.2183943402030145,6.0,-18.597362451453005,-57.21844837779189,349.69480184653366,195.11355450822606,577.5932558825632,18.788878702103432,866.0,
103244:expedition:0,103244,expedition,base_secretary,委託組の子たちが戻ってきたわよ。悩みの続きはあとで聞くから、ここは一旦出迎えに行こう！,BREMERTON_103244_EXPEDITION_EXPEDITION_S011_cc507128.wav,0b955d3c259e7c54a7f511677e7bf048a06f6a9453793d414018883e8cb72df6,True,0b955d3c259e7c54a7f511677e7bf048a06f6a9453793d414018883e8cb72df6,True,44100.0,1.0,8.140226757369614,8.140226757,3.696136730013677e-10,40.0,6.562792981829546,6.094965986394558,0.08,0.6652267573696138,1.33,0.17985125084516565,2.0,-18.30784264750237,-67.50358142050719,313.72513381865133,213.59457002212133,519.0011819427327,15.37035423168091,436.0,
103244:home:0,103244,home,base_secretary,あっ、アロマ加湿器をつけてくるね！指揮官も香りとかの希望があったら遠慮せず教えて,BREMERTON_103244_HOME_HOME_S033_cc507128.wav,fdd96198bcfb8028f02fe76bda095d19fe9595452fdc1c44ae3accd492c31ca1,True,fdd96198bcfb8028f02fe76bda095d19fe9595452fdc1c44ae3accd492c31ca1,True,44100.0,1.0,8.29689342403628,8.296893424,3.6280312087910715e-11,38.0,6.265516106840547,6.064943310657596,0.08,0.7218934240362804,1.49,0.19879919946631086,2.0,-19.046994245879272,-54.38494491858654,281.16355738596894,174.7424251777149,529.1236537638616,19.18049993576793,396.0,
103244:login:0,103244,login,base_secretary,いや～着替えたら生き返ったぁ！ほらほら、指揮官も早く着替えてきて～,BREMERTON_103244_LOGIN_LOGIN_S041_cc507128.wav,995c0be7c221a389af66f1e81756be01da59ff995acf8bb2737b81f28a34c44c,True,995c0be7c221a389af66f1e81756be01da59ff995acf8bb2737b81f28a34c44c,True,44100.0,1.0,10.189773242630386,10.189773243,-3.696136730013677e-10,29.0,3.540932952355638,8.189931972789116,0.11,0.7147732426303843,1.25,0.1334757074212493,1.0,-19.266112113117536,-47.84802426935026,383.4867323088355,214.4615721444506,675.5164841411696,19.86326172584133,520.0,
103244:main:0,103244,main,base_secretary,お悩み相談室といっても、普段のアタシの部屋をちょっとアレンジしただけだから、あ、あまりジロジロ見ないで,BREMERTON_103244_MAIN_MAIN_1_S052_cc507128.wav,aee5003dc6f2c68e344e2c967b63029a0ba37d2e954d87740f249288ea47baa7,True,aee5003dc6f2c68e344e2c967b63029a0ba37d2e954d87740f249288ea47baa7,True,44100.0,1.0,10.94734693877551,10.947346939,-2.2449064829288545e-10,48.0,5.402411790978116,8.884920634920634,0.09,0.7923469387755091,1.27,0.12617983109786388,1.0,-19.472099647679514,-45.681260108910074,333.29890990433,212.4157518664846,549.2461672917146,16.446745716237444,643.0,
103244:main:1,103244,main,base_secretary,どういたしまして！ボルチモアのように運動は得意じゃないけど、アドバイスくらいはお安い御用だよ！,BREMERTON_103244_MAIN_MAIN_2_S060_cc507128.wav,0406b5bfe2ddd11223554b87780fa3778b2cbdf9fce4f9d4fed640216991b6ed,True,0406b5bfe2ddd11223554b87780fa3778b2cbdf9fce4f9d4fed640216991b6ed,True,44100.0,1.0,8.79204081632653,8.792040816,3.2652991421855404e-10,44.0,6.552527606118935,6.714965986394557,0.11,0.6870408163265296,1.31,0.16385240775484677,2.0,-18.455927486987093,-57.693121679514675,306.96414386281083,181.53757167716765,451.95182583649387,15.79081004942929,519.0,
103244:main:2,103244,main,base_secretary,うーん、艦船通信にアップする最後の一枚が決められない…指揮官、どっちがいいと思う？ってそっちのアルバムじゃなくて…！,BREMERTON_103244_MAIN_MAIN_3_S067_cc507128.wav,765b3e8f956760cfb34ff36990fa50cc560511c1faeefd0807be49563f9cc0cd,True,765b3e8f956760cfb34ff36990fa50cc560511c1faeefd0807be49563f9cc0cd,True,44100.0,1.0,14.390226757369614,14.390226757,3.696136730013677e-10,52.0,4.640818234619144,11.204920634920635,0.09,0.7152267573696136,2.47,0.18181818181818182,3.0,-19.349133884740645,-55.82965466259914,297.08682074084174,210.46763498820718,528.2655218616168,15.931978266390534,757.0,
103244:touch:0,103244,touch,base_secretary,ふふ、このラグ気持ちいいよね？一緒に寝転んでみる？,BREMERTON_103244_TOUCH_TOUCH_1_S084_cc507128.wav,a9fe9950f14df2890f93a861183f64f481e703352bdfbeac450d7c06a21f181d,True,a9fe9950f14df2890f93a861183f64f481e703352bdfbeac450d7c06a21f181d,True,44100.0,1.0,8.025759637188209,8.025759637,1.8820855984813534e-10,22.0,3.928603244276355,5.599954648526077,0.08,0.6807596371882081,1.71,0.2353750860289057,2.0,-20.064238984382033,-62.18503545575045,335.1702328272199,217.9393709332269,568.3500499841919,16.594235080320907,383.0,
103244:touch2:0,103244,touch2,base_secretary,今は…相談屋モードだからねっ。ごめん♪,BREMERTON_103244_TOUCH2_TOUCH_2_S091_cc507128.wav,88d9b8b72f31bab44138a4d776b199662aa4d48d0455e6fb571df7feb95ec74b,True,88d9b8b72f31bab44138a4d776b199662aa4d48d0455e6fb571df7feb95ec74b,True,44100.0,1.0,5.732698412698412,5.732698413,-3.015871996581154e-10,16.0,3.7691703658595217,4.244965986394558,0.09,0.6776984126984118,0.75,0.15105740181268879,2.0,-20.06520775094741,-67.0288809899768,355.40210373258213,221.477901419943,526.5565700794814,14.993109324839942,275.0,
103244:unlock:0,103244,unlock,base_secretary,ブレマートンのお悩み相談室へようこそ！今日一日お疲れの指揮官のために…じゃじゃーん！お揃いのルームウェア用意してきたよ♪,BREMERTON_103244_UNLOCK_GET_S027_cc507128.wav,b30ebcc038c26a131dd98ee0e24d7b0a376fae85b6540be858ff82b5373a6274,True,b30ebcc038c26a131dd98ee0e24d7b0a376fae85b6540be858ff82b5373a6274,True,44100.0,1.0,12.98764172335601,12.987641723,3.560103323252406e-10,56.0,5.758388322801781,9.724943310657597,0.09,0.7126417233560094,2.52,0.2068116536725482,4.0,-17.8657402268566,-57.0603299200416,342.39280450599483,190.4189698882472,590.6162893741406,19.59652724689517,745.0,
103245:detail:0,103245,detail,base_secretary,せっかく指揮官と遊びに来たんだから、誰だって「らしくない」ことの1つや2つはしたくなっちゃうでしょ？今更抵抗してもムダなんだから、大人しくアタシにリードを任せたほうがいいわよ？,BREMERTON_103245_DETAIL_DETAIL_S006_cc507128.wav,672cf51ac559aade4674fe298da7ea8bd2c46cd46937fb59c7ac3229bc0e147b,True,672cf51ac559aade4674fe298da7ea8bd2c46cd46937fb59c7ac3229bc0e147b,True,44100.0,1.0,15.154104308390023,15.154104308,3.900222367292372e-10,80.0,6.799875875281642,11.764920634920635,0.09,0.6591043083900221,2.73,0.1895175286358903,4.0,-17.021759889921093,-66.927291749515,312.2198047151606,209.55853457579786,477.13450793349455,14.244513024226272,824.0,
103245:expedition:0,103245,expedition,base_secretary,委託の子たちが…って指揮官なんで知ってるの？！まさか布団の中にスマホでも隠してる？！,BREMERTON_103245_EXPEDITION_EXPEDITION_S012_cc507128.wav,0c998086f9970db65b201eabad7745509db33e74434aed1ef0cb83280d194c91,True,0c998086f9970db65b201eabad7745509db33e74434aed1ef0cb83280d194c91,True,44100.0,1.0,8.290657596371883,8.290657596,3.7188208068528184e-10,37.0,5.882395353783703,6.289954648526077,0.08,0.6856575963718825,1.28,0.17009966777408636,1.0,-15.873384761987072,-65.38204436909011,436.7723166564941,300.6486667769416,562.1710857046236,10.835168306088672,416.0,
103245:feeling5:0,103245,feeling5,affinity,ふぅ。…今更だけど、強引に押しかけちゃって本当にごめん！遊園地でほかの子と一緒に遊んでいる指揮官を見たら…ああ妬いちゃったって意味じゃないわよ？アタシの番はいつになるのかなぁってちょっと焦っちゃって…///,BREMERTON_103245_FEELING5_FEELING5_S020_cc507128.wav,edf4320540973609665489b712561a4ae42f406b78cc9ee7f9830967a882d603,True,edf4320540973609665489b712561a4ae42f406b78cc9ee7f9830967a882d603,True,44100.0,1.0,22.973605442176872,22.973605442,1.7687185049908294e-10,93.0,5.445022702530468,17.07981859410431,0.1,0.6786054421768739,5.34,0.24059472854246455,8.0,-18.703703429274842,-63.80174490532428,340.35525872012516,225.05367754201237,490.80026743557016,13.498402746130747,1092.0,
103245:home:0,103245,home,base_secretary,ふはぁ～、生き返ったぁ～！お風呂のお湯を抜いて、サウナの準備もしてぇ…指揮官、次の「癒やし」への準備はできてるかな？,BREMERTON_103245_HOME_HOME_S034_cc507128.wav,29a857125058b475138ab13074b255b7a516f84be5e78d1be10abfe3c7c9b40b,True,29a857125058b475138ab13074b255b7a516f84be5e78d1be10abfe3c7c9b40b,True,44100.0,1.0,16.060816326530613,16.060816327,-4.69388083956801e-10,48.0,3.814095287516622,12.584897959183673,0.1,0.695816326530613,2.8000000000000003,0.18342613822469703,3.0,-17.55655016987879,-60.0650189223289,358.4350032340561,204.65232341730564,589.5222359219215,18.316454217652076,853.0,
103245:login:0,103245,login,base_secretary,おはよう指揮官！人が頑張ってマッサージしてるのによくもまぁ寝ちゃってくれて…ふっふっふー、さてはもう少し「刺激」を強くしてほしいのかな～？,BREMERTON_103245_LOGIN_LOGIN_S042_cc507128.wav,092c1b97264aa5a36d256e4d240c49835766fafd38dc2dbefafcb94bbb9ef3cb,False,,,,,,,,,,,,,,,,,,,,,,,16.38553288
103245:lose:0,103245,lose,combat,ちょ、調子に乗りすぎたかな…？,BREMERTON_103245_LOSE_LOSE_S004_7cb946f5.wav,be5ed04f64b193e459d6c774d6143065c1aa00fd4943ebccf25d7390ae990025,True,be5ed04f64b193e459d6c774d6143065c1aa00fd4943ebccf25d7390ae990025,True,44100.0,1.0,3.503628117913832,3.503628118,-8.61679616548372e-11,12.0,4.878093745679126,2.4599773242630385,0.09,0.6986281179138318,0.27,0.09944751381215469,1.0,-19.265834810038804,-67.79638369813796,320.999824840591,288.30265931718986,464.7244379512103,8.265496414499676,171.0,
103245:mail:0,103245,mail,base_secretary,指揮官への手紙？ああそれなら先に言って！危うく捨てるところだった…,BREMERTON_103245_MAIL_MAIL_S047_cc507128.wav,dc70bacf7d2aff5f21cf2cf0ca68e2b5823507d9549eccb4dc610cd894bd95f0,True,dc70bacf7d2aff5f21cf2cf0ca68e2b5823507d9549eccb4dc610cd894bd95f0,True,44100.0,1.0,7.879977324263039,7.879977324,2.630384798862906e-10,30.0,4.830953154725607,6.209954648526077,0.09,0.6649773242630381,0.96,0.13473684210526313,1.0,-17.487720165227692,-64.58550620784395,372.808961626518,234.74430708029846,546.3011640261768,14.623275916503903,404.0,
103245:main:0,103245,main,base_secretary,昼は見かけなかったって？遊園地の準備とか指揮官への誘い方とか、相談屋の仕事がちょっと多かったんだよね～。ふふん、出遅れた分はここで取り返すから！,BREMERTON_103245_MAIN_MAIN_1_S053_cc507128.wav,a278c464c23af4edd0db67ced9b55eccbe62b126aee733ac713ae469f15aa3dd,True,a278c464c23af4edd0db67ced9b55eccbe62b126aee733ac713ae469f15aa3dd,True,44100.0,1.0,15.246394557823129,15.246394558,-1.7687185049908294e-10,66.0,5.418759564652396,12.179909297052154,0.08,0.6813945578231273,2.41,0.16637901277183292,2.0,-17.00775456758828,-56.32314033914201,313.32244492806194,212.56768143960133,510.90235913161814,15.181503957145459,837.0,
103245:main:1,103245,main,base_secretary,ヘトヘトになって爆睡するのもいいけど、その前にきっちりコンディションを整えないと疲れも取れなくなるわよ？大きな浴槽に体を沈めて、こうしてアタシにマッサージされてからじゃないと♪,BREMERTON_103245_MAIN_MAIN_2_S061_cc507128.wav,d87a2d2d64cf53b58714193225a55bde9cf1c595d8cf719b9c83b9ed7391f04a,True,d87a2d2d64cf53b58714193225a55bde9cf1c595d8cf719b9c83b9ed7391f04a,True,44100.0,1.0,17.14344671201814,17.143446712,1.8140156043955358e-11,84.0,6.30160755294718,13.329931972789115,0.1,0.6884467120181412,3.1,0.18954448180984412,4.0,-17.32266497542226,-66.94917308677752,289.50016420296583,203.67032271302116,453.22392296060775,13.847858847061005,954.0,
103245:main:2,103245,main,base_secretary,まったく指揮官って本当に不用心ね。誰なのかって確認しないまま部屋の鍵を開けるなんて…こうして襲われるのなんて当たり前じゃない？,BREMERTON_103245_MAIN_MAIN_3_S068_cc507128.wav,2d1970f5b9914a346e70d5e4d9b55de917372c0610a23841cae9c1c190a32bb4,True,2d1970f5b9914a346e70d5e4d9b55de917372c0610a23841cae9c1c190a32bb4,True,44100.0,1.0,14.057256235827664,14.057256236,-1.723368114880941e-10,60.0,5.464514730026951,10.979931972789116,0.1,0.6822562358276638,2.37,0.17853107344632768,3.0,-18.11319471092773,-58.916110180472366,323.4781104735826,209.27809043343274,447.57846272203506,13.160632008695986,821.0,
103245:mission:0,103245,mission,base_secretary,この状況でよく任務の話なんてできるわね…しょうがない。アタシにできることがあったら何でも言って！,BREMERTON_103245_MISSION_TASK_S079_cc507128.wav,2ad766ecf77e874fa8581103e5f1f48d0b24a7e665ed4c07d6bb3b5164208318,True,2ad766ecf77e874fa8581103e5f1f48d0b24a7e665ed4c07d6bb3b5164208318,True,44100.0,1.0,11.237913832199547,11.237913832,1.9954704555402714e-10,45.0,5.528301729109036,8.139931972789116,0.09,0.7329138321995465,2.35,0.22563610177628418,3.0,-18.339594926822485,-67.35148803116381,271.3862976907669,186.33331852077487,424.5069491437388,14.25483003732105,610.0,
103245:mission_complete:0,103245,mission_complete,base_secretary,任務完了！ふぅ…指揮官は動かないでそのまま横になってて～,BREMERTON_103245_MISSION_COMPLETE_MISSION_COMPLETE_S073_cc507128.wav,892304767d4c1d65283f0f8095dd7743d03d2580bd1dfe979dd1ba577156f70a,True,892304767d4c1d65283f0f8095dd7743d03d2580bd1dfe979dd1ba577156f70a,True,44100.0,1.0,7.766984126984127,7.766984127,-1.5872636538460938e-11,25.0,4.659881484737567,5.364943310657597,0.09,0.6919841269841269,1.68,0.24051539012168932,2.0,-16.16671584004876,-67.1114717223596,326.7361223386413,227.8012565867856,552.8733195220644,15.350078961748313,353.0,
