scene	adv	line_index	start	relative_start	duration	rms_db	crest_db	pitch_p10	pitch_median	pitch_p90	pitch_span_st	energy_p10	energy_median	energy_p90
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	17	129.2620106121	129.2620106121	4.431	-26.484546906057304	15.38216497918514	98.15950775146484	130.081298828125	175.8241729736328	10.091202143623073	-44.3333740234375	-37.010986328125	-21.096277236938477
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	18	138.5663326222	138.5663326222	1.598	-27.28262837232846	17.72018668621873	94.34040832519531	98.15950775146484	120.3007583618164	4.208375842081055	-41.2461051940918	-38.34296417236328	-21.104761123657227
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	19	145.690993732	145.690993732	1.384	-29.159995913115342	14.915893331016417	150.9434051513672	197.53086853027344	246.15383911132812	8.466630179466188	-38.386810302734375	-36.54126739501953	-25.28844451904297
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	20	147.528324503	147.528324503	6.722	-25.611621264579888	15.468872754064854	110.26924896240234	177.7777862548828	246.15383911132812	13.902356654760911	-43.49015426635742	-37.6136589050293	-20.173851013183594
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	21	154.5569912269	154.5569912269	3.771	-24.94076358453309	15.57808760284621	117.64705657958984	195.1219482421875	275.39447021484375	14.724412380467154	-43.01060485839844	-33.984519958496094	-19.799209594726562
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	22	158.7279821193	158.7279821193	3.809	-26.410408313019737	16.491926529934133	84.17066192626953	131.1475372314453	222.22222900390625	16.80736523381716	-46.9722900390625	-39.63841247558594	-20.97571563720703
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	23	167.2569942119	167.2569942119	2.851	-27.705693346628394	18.389355470567036	98.76543426513672	130.081298828125	195.1219482421875	11.78757533529545	-44.46808624267578	-35.99058151245117	-21.530420303344727
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	24	170.6880053491	170.6880053491	3.873	-27.349821692165335	17.57872834746735	96.6776123046875	130.081298828125	202.53164672851562	12.802723287237788	-45.22314453125	-39.341705322265625	-21.98197364807129
DIA003_Garakuta	adv_cidol-hski-3-018_01.txt	25	175.0476690403	175.0476690403	2.444	-26.590617886217665	14.462365203092595	98.15950775146484	131.1475372314453	195.1219482421875	11.89411378710076	-47.18050765991211	-38.79320526123047	-20.76693344116211
DIA004_Dear035	adv_dear_hski_035.txt	1	3.5333332856	3.5333332856	3.259	-25.40695079590634	16.20626537469873	98.76543426513672	192.7710723876953	266.66668701171875	17.195513828402294	-44.082763671875	-34.952735900878906	-19.70996856689453
DIA004_Dear035	adv_dear_hski_035.txt	2	9.9256667144	9.9256667144	3.688	-26.6357856231707	16.664641857105618	108.08488464355469	163.2653045654297	307.69232177734375	18.11188394772125	-42.09210205078125	-34.5450553894043	-21.548925399780273
DIA004_Dear035	adv_dear_hski_035.txt	3	18.7003332666	18.7003332666	3.846	-25.26115445259037	15.910897469963277	111.11111450195312	219.17808532714844	285.71429443359375	16.3508409526165	-45.560943603515625	-38.48118209838867	-19.499666213989258
DIA004_Dear035	adv_dear_hski_035.txt	4	25.5663349483	25.5663349483	7.339	-27.579868737557227	18.05386001484781	110.3448257446289	164.94845581054688	320.0	18.43263509181337	-42.3069953918457	-35.347450256347656	-23.216794967651367
DIA004_Dear035	adv_dear_hski_035.txt	5	36.0253337848	36.0253337848	2.219	-31.004766522867357	18.705545386520456	82.90155029296875	105.2631607055664	280.7017517089844	21.114804970674136	-42.736873626708984	-37.83263397216797	-26.837440490722656
DIA004_Dear035	adv_dear_hski_035.txt	6	41.2109992037	41.2109992037	1.307	-36.094122981227386	9.822880567794458	93.88833618164062	117.57106018066406	246.15383911132812	16.68650872254679	-40.11717987060547	-36.586910247802734	-33.174442291259766
DIA004_Dear035	adv_dear_hski_035.txt	7	47.8113307235	47.8113307235	3.295	-26.089486220696543	16.673503311288506	266.66668701171875	484.8485107421875	484.8485107421875	10.34995731875278	-105.69010925292969	-105.69010925292969	-20.739437103271484
DIA004_Dear035	adv_dear_hski_035.txt	8	54.639662372	54.639662372	5.41	-25.9787718627781	15.230482441104208	128.0	210.5263214111328	280.7017517089844	13.594731080864799	-83.5538558959961	-41.21820068359375	-20.53441047668457
DIA004_Dear035	adv_dear_hski_035.txt	9	60.6229955082	60.6229955082	6.364	-25.738740268844445	16.201671400354343	133.33334350585938	164.94845581054688	253.96826171875	11.155327272807211	-44.54652786254883	-37.12653350830078	-20.724767684936523
DIA004_Dear035	adv_dear_hski_035.txt	10	67.5378165582	67.5378165582	4.273	-25.434455816531734	16.36852359906394	141.59292602539062	181.8181915283203	275.862060546875	11.546374385686642	-43.92424774169922	-37.98847198486328	-20.216337203979492
DIA004_Dear035	adv_dear_hski_035.txt	11	72.2041559379	72.2041559379	4.411	-24.72345287526135	15.209627351841718	145.1924591064453	188.23529052734375	290.9090881347656	12.03122210283589	-46.04087829589844	-29.90097999572754	-20.238725662231445
DIA004_Dear035	adv_dear_hski_035.txt	12	77.0751533375	77.0751533375	1.295	-27.937002634275476	18.32021042738325	142.8438262939453	164.94845581054688	258.06451416015625	10.239517069319731	-53.16912078857422	-41.20008087158203	-22.581539154052734
DIA004_Dear035	adv_dear_hski_035.txt	13	79.0234848716	79.0234848716	6.179	-26.893269571920282	17.376192529715894	82.90155029296875	148.1481475830078	296.2962951660156	22.05083521375142	-46.447059631347656	-34.17512512207031	-22.347469329833984
DIA004_Dear035	adv_dear_hski_035.txt	14	85.4958179569	85.4958179569	1.218	-28.33275472184853	8.45557206176797	280.7017517089844	296.2962951660156	320.0	2.268406057783549	-35.562984466552734	-28.358917236328125	-26.40740394592285
DIA004_Dear035	adv_dear_hski_035.txt	15	97.933809291	97.933809291	1.18	-22.999750880241024	12.561194612655523	82.98835754394531	238.80596923828125	280.7017517089844	21.09668648664178	-40.539398193359375	-23.03680992126465	-19.67343521118164
DIA004_Dear035	adv_dear_hski_035.txt	16	101.2404759243	101.2404759243	3.23	-30.18843618370273	16.339714005389073	82.47422790527344	111.11111450195312	300.9788818359375	22.411763903618382	-38.21754837036133	-34.550594329833984	-25.630889892578125
DIA004_Dear035	adv_dear_hski_035.txt	17	108.377136958	108.377136958	7.478	-28.085197006975847	17.89273781194988	90.39547729492188	110.3448257446289	225.35211181640625	15.814301662249829	-54.37297058105469	-38.77595901489258	-22.298297882080078
DIA004_Dear035	adv_dear_hski_035.txt	18	116.1618034912	116.1618034912	4.655	-30.222869369401533	11.13342845019687	146.7889862060547	285.71429443359375	290.9090881347656	11.841895714764902	-42.60697937011719	-32.305423736572266	-26.43927764892578
DIA004_Dear035	adv_dear_hski_035.txt	19	127.0434772214	127.0434772214	2.233	-28.889156388215294	10.17201899885829	148.1481475830078	275.862060546875	296.2962951660156	12.0	-35.39676284790039	-28.829374313354492	-26.030723571777344
DIA004_Dear035	adv_dear_hski_035.txt	20	137.4631372091	137.4631372091	0.861	-30.245655815399243	20.41752688524443	83.33333587646484	166.6666717529297	172.0430145263672	12.549644126764491	-43.79648208618164	-42.62648010253906	-26.98518943786621
DIA004_Dear035	adv_dear_hski_035.txt	21	139.3241341692	139.3241341692	4.041	-25.308524058063043	15.908009755544029	139.13043212890625	192.7710723876953	313.7254943847656	14.07677706902593	-54.17995071411133	-29.001144409179688	-20.566831588745117
DIA004_Dear035	adv_dear_hski_035.txt	22	143.6784675217	143.6784675217	4.343	-30.791914618446427	9.898500841783246	301.8868103027344	326.5306091308594	484.8485107421875	8.202315923394947	-96.47423553466797	-31.035945892333984	-26.896697998046875
DIA004_Dear035	adv_dear_hski_035.txt	23	155.4814628392	155.4814628392	0.98	-23.89621838653353	13.789079392402602	173.9130401611328	235.2941131591797	280.7017517089844	8.288063467810602	-36.25530242919922	-24.380760192871094	-20.69534683227539
DIA004_Dear035	adv_dear_hski_035.txt	24	157.228075182	157.228075182	2.654	-25.502716841050777	15.072787595685462	139.13043212890625	219.17808532714844	275.862060546875	11.850108471677618	-60.26094055175781	-34.36859893798828	-20.67731285095215
DIA004_Dear035	adv_dear_hski_035.txt	25	160.3466231341	160.3466231341	3.108	-24.88316027423863	15.77875033245916	225.35211181640625	266.66668701171875	484.8485107421875	13.264236992374787	-53.23194122314453	-30.087913513183594	-20.394540786743164
DIA004_Dear035	adv_dear_hski_035.txt	26	163.8858319513	163.8858319513	1.017	-25.482045474086572	15.51569118299414	153.84616088867188	185.0267333984375	242.42425537109375	7.872547317474334	-37.42390823364258	-27.75760269165039	-21.550260543823242
DIA004_Dear035	adv_dear_hski_035.txt	27	165.3021943327	165.3021943327	2.734	-24.29668730947753	14.88587513736337	112.75596618652344	219.17808532714844	313.7254943847656	17.715588002993794	-44.93906021118164	-31.767770767211914	-18.8630313873291
DIA004_Dear035	adv_dear_hski_035.txt	28	168.336194428	168.336194428	3.541	-24.715941601349925	15.45356027956791	183.90805053710938	238.80596923828125	303.070556640625	8.648028792418746	-43.26829528808594	-27.852304458618164	-20.34560203552246
DIA004_Dear035	adv_dear_hski_035.txt	29	172.294670335	172.294670335	3.2	-24.810157398312693	14.78338272729202	210.5263214111328	262.2950744628906	347.8260803222656	8.69238589614282	-43.14479064941406	-27.806787490844727	-20.189271926879883
DIA004_Dear035	adv_dear_hski_035.txt	30	175.7880036113	175.7880036113	3.318	-24.92930866144484	15.0275477559129	116.78832244873047	253.96826171875	444.4444580078125	23.13728531668042	-43.47636413574219	-33.46183776855469	-19.82369041442871
DIA004_Dear035	adv_dear_hski_035.txt	31	179.4193369637	179.4193369637	3.358	-25.309877564500557	15.328670727081432	141.59292602539062	266.66668701171875	380.952392578125	17.134338310533792	-45.71180725097656	-31.4500789642334	-20.58096694946289
DIA004_Dear035	adv_dear_hski_035.txt	32	183.2373420404	183.2373420404	7.423	-25.523118507419106	16.206857050256072	181.8181915283203	307.69232177734375	457.1428527832031	15.961782130625917	-44.19578552246094	-32.72286605834961	-20.5965518951416
DIA004_Dear035	adv_dear_hski_035.txt	33	190.9536751257	190.9536751257	1.703	-26.647748024534863	16.193850218862412	110.3448257446289	210.5263214111328	285.71429443359375	16.47065083274952	-48.22568893432617	-39.268646240234375	-20.593202590942383
DIA004_Dear035	adv_dear_hski_035.txt	34	193.1999996184	193.1999996184	1.172	-26.65739653435617	19.136739376859865	129.1371612548828	144.14414978027344	163.2653045654297	4.059768220449907	-39.911376953125	-33.082698822021484	-21.957773208618164
DIA004_Dear035	adv_dear_hski_035.txt	35	194.9463281539	194.9463281539	2.069	-23.765546043309953	15.961286487734704	145.4545440673828	170.21275329589844	241.17637634277344	8.754242783952296	-33.10612487792969	-25.95946502685547	-20.384252548217773
DIA005_Dear036	adv_dear_hski_036.txt	1	58.9357882458	58.9357882458	0.614	-32.59503344760319	13.78868898893856	181.8181915283203	205.12820434570312	216.21621704101562	2.999738177562802	-36.11410140991211	-33.283226013183594	-29.52540397644043
DIA005_Dear036	adv_dear_hski_036.txt	2	95.2	95.2	0.998	-29.438573812463105	16.748082765353892	110.3448257446289	139.13043212890625	139.13043212890625	4.013028427570875	-59.11399459838867	-48.96275329589844	-23.141565322875977
DIA005_Dear036	adv_dear_hski_036.txt	3	104.9703941636	104.9703941636	2.765	-25.69176703538169	16.068769220490143	186.0465087890625	271.1864318847656	347.8260803222656	10.832433517699682	-42.44626998901367	-27.536418914794922	-21.66166114807129
DIA005_Dear036	adv_dear_hski_036.txt	4	108.5420532102	108.5420532102	5.546	-24.546373679107255	15.651483675330493	110.3448257446289	280.7017517089844	340.4255065917969	19.503841861172283	-45.63533020019531	-31.02710723876953	-19.631683349609375
DIA005_Dear036	adv_dear_hski_036.txt	5	127.5666740416	127.5666740416	2.934	-29.178756944448843	15.665616040673424	285.71429443359375	484.8485107421875	484.8485107421875	9.15553002863782	-119.49764251708984	-119.49764251708984	-22.366762161254883
DIA005_Dear036	adv_dear_hski_036.txt	6	131.4030797255	131.4030797255	5.533	-27.51395973257846	17.235418454643213	164.94845581054688	320.0	484.8485107421875	18.666225367378114	-107.98208618164062	-58.492332458496094	-21.39657211303711
DIA005_Dear036	adv_dear_hski_036.txt	7	138.2027241081	138.2027241081	1.771	-25.489730974955222	13.723090791832833	188.23529052734375	253.96826171875	390.243896484375	12.622067244276757	-48.834774017333984	-35.1951789855957	-19.98227310180664
DIA005_Dear036	adv_dear_hski_036.txt	8	165.3666577655	165.3666577655	3.597	-27.615078610083508	17.576138017657396	91.53366088867188	195.1219482421875	313.7254943847656	21.325541816244062	-56.11677169799805	-37.846702575683594	-21.78104591369629
DIA005_Dear036	adv_dear_hski_036.txt	9	170.399982961	170.399982961	6.572	-28.522680567505017	17.931908404095438	89.88764190673828	105.96026611328125	200.0	13.84566375227274	-47.77287673950195	-40.55816650390625	-22.53741455078125
DIA005_Dear036	adv_dear_hski_036.txt	10	178.300006612	178.300006612	1.896	-26.90186968911047	13.419203569694961	94.13580322265625	216.21621704101562	242.42425537109375	16.376623337559582	-44.439537048339844	-37.35812759399414	-20.97599983215332
DIA005_Dear036	adv_dear_hski_036.txt	11	181.7666806538	181.7666806538	1.083	-26.353290029654104	14.203961079856171	144.34231567382812	164.94845581054688	283.7639465332031	11.702363941503457	-45.11030197143555	-39.07001876831055	-20.99146270751953
DIA005_Dear036	adv_dear_hski_036.txt	12	211.1333325704	211.1333325704	4.846	-27.023471149124063	17.4046978605551	95.80838775634766	162.47422790527344	333.3333435058594	21.58490121210391	-38.047096252441406	-35.485023498535156	-21.873682022094727
DIA005_Dear036	adv_dear_hski_036.txt	13	228.0666496278	228.0666496278	2.4	-39.45850307834281	15.58949754609856	99.50310516357422	173.9130401611328	205.12820434570312	12.524549007583012	-44.04738998413086	-40.66175842285156	-36.370670318603516
DIA005_Dear036	adv_dear_hski_036.txt	14	247.2826314837	247.2826314837	1.558	-24.204582008757708	15.037758330235466	197.53086853027344	258.06451416015625	421.0526428222656	13.103069955844141	-35.238155364990234	-27.885589599609375	-19.94428253173828
DIA005_Dear036	adv_dear_hski_036.txt	15	249.2006456917	249.2006456917	3.562	-26.241188944717734	16.74984530653125	83.33333587646484	268.92657470703125	470.5882263183594	29.969995055112413	-44.49577331542969	-31.115642547607422	-21.54471206665039
DIA005_Dear036	adv_dear_hski_036.txt	16	257.7666313172	257.7666313172	4.9	-26.322155145875765	16.60448100707263	82.90155029296875	201.4570770263672	416.908935546875	27.96313568964308	-48.400089263916016	-34.6588020324707	-21.32145881652832
DIA005_Dear036	adv_dear_hski_036.txt	17	263.0493002753	263.0493002753	5.352	-27.52885393879047	17.82867435734842	146.7889862060547	246.15383911132812	296.2962951660156	12.159562350161202	-38.01606369018555	-33.85116195678711	-21.83135986328125
DIA005_Dear036	adv_dear_hski_036.txt	18	269.4679630637	269.4679630637	9.614	-25.15537272303046	16.773381957413353	146.7889862060547	275.862060546875	334.0423889160156	14.235449556217393	-40.205589294433594	-30.63542938232422	-20.08898162841797
DIA005_Dear036	adv_dear_hski_036.txt	19	281.0333221436	281.0333221436	8.383	-24.72013991593155	17.57963327539568	97.08795166015625	275.862060546875	355.5555725097656	22.472530678254365	-40.620338439941406	-29.083871841430664	-20.369876861572266
DIA005_Dear036	adv_dear_hski_036.txt	20	303.1859673998	303.1859673998	5.242	-37.4135539790899	14.128108542513743	121.21212768554688	136.75213623046875	192.7710723876953	8.032254258387864	-40.439048767089844	-38.1690673828125	-35.159793853759766
DIA005_Dear036	adv_dear_hski_036.txt	21	309.4079572463	309.4079572463	3.082	-26.414048518360072	18.195280164867864	125.0	189.35574340820312	444.4444580078125	21.96090051102295	-58.112083435058594	-32.03033447265625	-21.391305923461914
DIA005_Dear036	adv_dear_hski_036.txt	22	321.7333089193	321.7333089193	2.077	-24.165426326609957	15.736088349523772	178.97628784179688	225.35211181640625	290.9090881347656	8.409598881762085	-45.72998046875	-28.737445831298828	-19.60163116455078
DIA005_Dear036	adv_dear_hski_036.txt	23	324.0269593307	324.0269593307	6.726	-25.881930972219074	17.80564010368632	136.75213623046875	235.2941131591797	326.5306091308594	15.067858406556347	-62.967369079589844	-29.9075984954834	-20.69378662109375
DIA005_Dear036	adv_dear_hski_036.txt	24	331.039626026	331.039626026	10.8	-25.547181872115033	18.004531390449298	254.37789916992188	380.952392578125	457.1428527832031	10.148060786088042	-36.90066909790039	-29.72121810913086	-21.151968002319336
DIA005_Dear036	adv_dear_hski_036.txt	25	342.1599587134	342.1599587134	3.458	-26.468004170645266	16.90385924237897	271.1864318847656	313.7254943847656	421.0526428222656	7.616587454659811	-34.244075775146484	-30.1383056640625	-22.44294548034668
DIA005_Dear036	adv_dear_hski_036.txt	26	349.777628175	349.777628175	8.527	-25.31685713415717	16.17074718520457	186.0465087890625	280.7017517089844	444.4444580078125	15.076077831613476	-32.05440902709961	-28.65583610534668	-21.17969512939453
DIA005_Dear036	adv_dear_hski_036.txt	27	358.7046649868	358.7046649868	7.113	-25.250838765438917	17.89993794909762	242.42425537109375	355.5555725097656	432.43243408203125	10.019288186216677	-38.76846694946289	-28.769224166870117	-20.711196899414062
DIA005_Dear036	adv_dear_hski_036.txt	28	366.12433152	366.12433152	4.278	-24.601450556435267	16.395139299704894	200.0	280.7017517089844	432.43243408203125	13.349696817142288	-37.71192169189453	-27.39202308654785	-20.424419403076172
DIA005_Dear036	adv_dear_hski_036.txt	29	371.0956282227	371.0956282227	6.554	-26.17548870587295	17.761183935464945	188.23529052734375	340.4255065917969	410.25640869140625	13.487864871470794	-35.16054153442383	-31.301965713500977	-21.492570877075195
DIA005_Dear036	adv_dear_hski_036.txt	30	377.9496282227	377.9496282227	6.546	-25.661653430543435	16.705335048823972	135.5932159423828	231.88406372070312	307.69232177734375	14.186441328496407	-34.344818115234375	-29.254165649414062	-20.941347122192383
DIA005_Dear036	adv_dear_hski_036.txt	31	384.7956892579	384.7956892579	7.202	-34.27282619127289	17.945092639419357	110.3448257446289	186.0465087890625	390.243896484375	21.868285049527714	-48.893638610839844	-36.51683044433594	-29.995662689208984
DIA005_Dear036	adv_dear_hski_036.txt	32	392.6976831544	392.6976831544	4.213	-34.79499018890234	18.025877792524163	108.271240234375	139.39395141601562	400.0	22.62419909920439	-41.46377182006836	-35.41960906982422	-31.72263526916504
DIA006_FMW	adv_cidol-hski-3-000_03.txt	1	233.09134478570002	4.2913447857	1.919	-20.975255644154053	14.525034386793775	119.40298461914062	219.17808532714844	271.1864318847656	14.20135319784113	-39.89455032348633	-28.240394592285156	-16.584230422973633
DIA006_FMW	adv_cidol-hski-3-000_03.txt	2	235.3036781095	6.5036781095	5.4	-24.77368126536048	19.460024333740698	110.3448257446289	262.2950744628906	432.43243408203125	23.64546904760401	-41.080928802490234	-33.95857238769531	-21.53019905090332
DIA006_FMW	adv_cidol-hski-3-000_03.txt	3	243.8636778775	15.0636778775	1.933	-21.46764916154282	14.89861102362753	87.96065521240234	262.2950744628906	280.7017517089844	20.089293733080194	-40.01272201538086	-32.304874420166016	-16.10027503967285
DIA006_FMW	adv_cidol-hski-3-000_03.txt	4	246.11244166880002	17.3124416688	3.179	-22.8131800103119	16.83768041489952	254.49130249023438	296.2962951660156	457.1428527832031	10.140344552053369	-40.29566955566406	-28.452510833740234	-18.203428268432617
DIA006_FMW	adv_cidol-hski-3-000_03.txt	5	249.5847748973	20.7847748973	4.883	-25.233358477554113	19.724944272544384	111.88810729980469	301.8868103027344	410.25640869140625	22.493630058896755	-41.58061218261719	-32.932861328125	-20.352373123168945
DIA006_FMW	adv_cidol-hski-3-000_03.txt	6	254.7744414304	25.9744414304	4.535	-23.664212169861692	17.829995203420168	114.28571319580078	288.31170654296875	410.25640869140625	22.126569676054622	-42.37782287597656	-30.219970703125	-19.216232299804688
DIA006_FMW	adv_cidol-hski-3-000_03.txt	7	259.6027746589	30.8027746589	3.131	-24.517036766698844	18.153926045253282	110.3448257446289	238.80596923828125	432.43243408203125	23.64546904760401	-40.309181213378906	-29.928865432739258	-20.547780990600586
DIA006_FMW	adv_cidol-hski-3-000_03.txt	8	263.2404420026	34.4404420026	6.308	-25.06643200289348	19.075590300608507	195.1219482421875	313.7254943847656	421.0526428222656	13.31549462054869	-40.7925910949707	-28.981216430664062	-21.157363891601562
DIA006_FMW	adv_cidol-hski-3-000_03.txt	9	273.1284442151	44.3284442151	4.944	-23.548253048458918	17.653934338768245	222.22222900390625	278.28192138671875	432.43243408203125	11.525659167470995	-40.40364074707031	-31.516258239746094	-18.48457908630371
DIA006_FMW	adv_cidol-hski-3-000_03.txt	10	280.5191110598	51.7191110598	8.047	-23.89266585093342	18.130179274423877	168.4210662841797	301.8868103027344	421.0526428222656	15.863136197559335	-40.7447509765625	-28.971729278564453	-18.804832458496094
DIA006_FMW	adv_cidol-hski-3-000_03.txt	11	291.3127811469	62.5127811469	1.42	-23.436111859484733	15.993063014579132	231.88406372070312	307.69232177734375	390.243896484375	9.011668732486982	-40.81529998779297	-29.979263305664062	-18.176565170288086
DIA006_FMW	adv_cidol-hski-3-000_03.txt	12	293.0897107034	64.2897107034	5.457	-22.187219304075946	16.361408946505897	262.2950744628906	320.0	398.04864501953125	7.221048425084636	-40.053138732910156	-27.395896911621094	-17.08319854736328
DIA006_FMW	adv_cidol-hski-3-000_03.txt	13	298.846710608	70.046710608	0.939	-27.324347242062842	20.80001346278779	99.3788833618164	250.0	340.4255065917969	21.31593479003777	-39.964988708496094	-32.48914337158203	-25.56863021850586
DIA006_FMW	adv_cidol-hski-3-000_03.txt	14	305.002035578	76.202035578	2.467	-25.10038841122562	19.188951409952757	109.74430847167969	258.06451416015625	363.6363830566406	20.740205186882065	-41.80176544189453	-31.14995765686035	-21.153074264526367
DIA006_FMW	adv_cidol-hski-3-000_03.txt	15	310.7423688732	81.9423688732	1.301	-24.595420237418423	18.258575944260553	266.66668701171875	280.7017517089844	313.7254943847656	2.8135819539622484	-80.6509780883789	-28.708370208740234	-20.039587020874023
DIA006_FMW	adv_cidol-hski-3-000_03.txt	16	318.78144173730004	89.9814417373	1.938	-23.0955905104264	17.4033056575141	173.9130401611328	290.9090881347656	343.3857421875	11.777568320862798	-46.42469787597656	-40.35420227050781	-17.593090057373047
DIA006_FMW	adv_cidol-hski-3-000_03.txt	17	322.7253850475	93.9253850475	2.13	-22.3374547198382	16.695480626075575	170.21275329589844	250.0	352.52947998046875	12.604857249836297	-39.297969818115234	-26.07830238342285	-19.28269386291504
DIA006_FMW	adv_cidol-hski-3-000_03.txt	18	325.2454681379	96.4454681379	6.927	-19.5316263259688	13.597905901972606	99.3788833618164	225.35211181640625	320.0	20.244728020678856	-46.525081634521484	-26.263832092285156	-14.915620803833008
DIA006_FMW	adv_cidol-hski-3-000_03.txt	19	338.7602328143	109.9602328143	3.598	-24.846515431069214	17.71628957272527	262.2950744628906	333.3333435058594	452.0633850097656	9.424012258608057	-41.22451400756836	-31.39456558227539	-19.832489013671875
DIA006_FMW	adv_cidol-hski-3-000_03.txt	20	342.658232862	113.858232862	3.198	-24.59855134919301	17.713227863959048	246.15383911132812	320.0	400.0	8.405277113003148	-40.64738464355469	-31.29007339477539	-19.97504234313965
DIA006_FMW	adv_cidol-hski-3-000_03.txt	21	346.1428994143	117.3428994143	3.769	-24.891200606366674	17.89254658805885	300.7687072753906	372.093017578125	410.25640869140625	5.374456767355558	-41.63261032104492	-30.313556671142578	-20.246427536010742
